% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack, normal:normal-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,11,15-16,18,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,230,0,0,0,50,0,attack
tcp,OTH,130,0,0,0,50,0,attack
tcp,OTH,865,0,0,0,51,0,attack
tcp,S1,17,0.94,0,0,100,0,attack
tcp,S1,184,1,0,0,100,0,attack
tcp,S1,612,1,0,0,100,0,attack
tcp,OTH,1096,0,0,0,48,0,attack
tcp,S1,261,1,0,0,100,0,attack
tcp,S1,529,0.48,0,0,100,0,attack
tcp,S1,501,0.5,0,0,100,0,attack
tcp,S1,621,1,0,0,100,0,attack
tcp,S1,654,1,0,0,100,0,attack
tcp,S1,87,1,0,0,88,0,attack
tcp,OTH,255,0,0,0,50,0,attack
tcp,RSTO,198,0,0,0,100,0,attack
tcp,OTH,1081,0,0,0,45,0,attack
tcp,S1,589,1,0,0,100,0,attack
tcp,S1,437,0.91,0,0,100,0,attack
tcp,S1,568,0.85,0,0,100,0,attack
tcp,S1,286,0.28,0,0,100,0,attack
tcp,S1,321,0.88,0,0,100,0,attack
tcp,S1,143,1,0.01,0,100,0,attack
tcp,S1,383,1,0,0,100,0,attack
tcp,S1,567,0.99,0,0,100,0,attack
tcp,S1,615,1,0,0,100,0,attack
tcp,S1,798,1,0,0,100,0,attack
tcp,OTH,1085,0,0,0,49,0,attack
tcp,OTH,376,0,0,0,90,0,attack
tcp,S1,100,1,0,0,100,0,attack
tcp,RSTO,68,0,0,0,87,0,attack
tcp,S2,405,1,0,0,100,0,attack
tcp,S1,197,0.94,0.01,0,100,0,attack
tcp,OTH,202,0,0,0,50,0,attack
tcp,OTH,395,0,0,0,83,0,attack
tcp,OTH,84,0,0,0,50,0,attack
tcp,OTH,611,0,0,0,92,0,attack
tcp,S1,293,0.3,0,0,99,0,attack
tcp,OTH,145,0,0,0,50,0,attack
tcp,S1,178,0.99,0.01,0,100,0,attack
tcp,OTH,903,0,0,0,30,0,attack
tcp,S1,885,1,0,0,100,0,attack
tcp,S1,102,0.88,0.01,0,93,0,attack
tcp,OTH,40,0,0,0,54,0,attack
tcp,S1,660,1,0,0,100,0,attack
tcp,OTH,432,0,0,0,88,0,attack
tcp,RSTO,148,0,0,0,100,0,attack
tcp,S1,787,1,0,0,100,0,attack
tcp,S1,106,1,0,0,100,0,attack
tcp,S1,203,1,0,0,100,0,attack
tcp,OTH,127,0,0,0,100,0,attack
tcp,S2,443,1,0,0,100,0,attack
tcp,OTH,271,0,0,0,50,0,attack
tcp,OTH,410,0,0,0,82,0,attack
tcp,S1,691,1,0,0,100,0,attack
tcp,S1,871,1,0,0,100,0,attack
tcp,S1,643,1,0,0,100,0,attack
tcp,OTH,70,0,0,0,50,0,attack
tcp,S1,110,1,0,0,100,0,attack
tcp,S1,106,1,0,0,100,0,attack
tcp,S1,366,1,0,0,100,0,attack
tcp,S1,169,0.93,0.01,0,100,0,attack
tcp,RSTO,163,0,0,0,100,0,attack
tcp,S1,345,0.41,0,0,100,0,attack
tcp,S1,215,0.05,0,0,100,0,attack
tcp,OTH,648,0,0,0,53,0,attack
tcp,S1,349,0.89,0,0,100,0,attack
tcp,S1,276,0.25,0,0,100,0,attack
tcp,OTH,636,0,0,0,65,0,attack
tcp,OTH,165,0,0,0,50,0,attack
tcp,OTH,571,0,0,0,81,0,attack
tcp,OTH,833,0,0,0,35,0,attack
tcp,S1,411,1,0,0,100,0,attack
tcp,S1,788,1,0,0,100,0,attack
tcp,S1,150,1,0,0,100,0,attack
tcp,OTH,454,0,0,0,80,0,attack
tcp,S1,337,0.19,0,0,100,0,attack
tcp,S1,920,1,0,0,100,0,attack
tcp,S1,227,1,0,0,100,0,attack
tcp,S1,212,1,0,0,100,0,attack
tcp,S1,218,0.07,0,0,100,0,attack
tcp,OTH,470,0,0,0,89,0,attack
tcp,OTH,67,0,0,0,50,0,attack
tcp,S1,199,1,0,0,100,0,attack
tcp,S1,445,1,0,0,100,0,attack
tcp,OTH,97,0,0,0,100,0,attack
tcp,S1,237,1,0,0,100,0,attack
tcp,S1,421,1,0,0,100,0,attack
tcp,OTH,44,0,0,0,53,0,attack
tcp,S1,198,0.81,0,0,100,0,attack
tcp,OTH,308,0,0,0,63,0,attack
tcp,S1,243,1,0,0,100,0,attack
tcp,OTH,615,0,0,0,92,0,attack
tcp,S1,411,0.33,0,0,100,0,attack
tcp,S1,669,1,0,0,100,0,attack
tcp,OTH,121,0,0,0.02,39,0,normal
tcp,OTH,30,0,0,0.06,66,0.55,normal
tcp,OTH,56,0,0,0.03,37,0,normal
tcp,OTH,225,0,0,0.01,30,0.07,normal
tcp,OTH,110,0,0,0.22,27,0.07,normal
tcp,OTH,8,0,0,0.62,49,0.84,normal
tcp,OTH,312,0,0,0.01,31,0,normal
tcp,OTH,1,0,0,0.99,11,0.91,normal
tcp,OTH,4,0,0,0.2,45,0.91,normal
tcp,OTH,210,0,0,0,35,0,normal
tcp,OTH,5,0,0,0.38,8,0.38,normal
tcp,RSTO,0,0,0,0,53,1,normal
tcp,OTH,148,0,0,0.03,41,0.07,normal
tcp,OTH,392,0,0,0.01,49,0,normal
tcp,OTH,236,0,0,0.05,41,0.27,normal
tcp,OTH,310,0,0,0.01,44,0.05,normal
tcp,OTH,47,0,0,0,40,0,normal
tcp,RSTR,1,0,0,0,44,0.98,normal
tcp,RSTO,0,0.24,0,1,35,1,normal
tcp,OTH,183,0,0,0.01,40,0,normal
tcp,SF,1,0,0,0,58,0.95,normal
tcp,OTH,40,0,0,0.02,45,0.11,normal
tcp,OTH,7,0,0,0.22,50,0.78,normal
tcp,OTH,103,0,0,0.03,27,0.04,normal
tcp,RSTO,17,0.26,0,0.56,26,0.35,normal
tcp,SF,0,0,0,1,40,0.97,normal
tcp,SF,0,0,0,1,58,1,normal
tcp,OTH,304,0,0,0.01,41,0.05,normal
tcp,OTH,179,0,0,0.01,36,0,normal
tcp,SF,0,0,0,1,57,1,normal
tcp,SF,0,0,0,0,3,1,normal
tcp,OTH,289,0,0,0,32,0,normal
tcp,OTH,151,0,0,0.15,35,0.03,normal
tcp,OTH,48,0,0,0,39,0,normal
tcp,OTH,0,0,0,1,13,0.46,normal
tcp,OTH,281,0,0,0,35,0,normal
tcp,OTH,26,0,0,0.04,41,0.02,normal
tcp,OTH,90,0,0,0.36,31,0.32,normal
tcp,OTH,34,0,0,0.06,58,0.41,normal
tcp,OTH,41,0,0,0.45,39,0,normal
tcp,SF,0,0,0,0,0,0,normal
tcp,OTH,382,0,0,0.01,50,0,normal
tcp,OTH,19,0,0,0.83,45,0.58,normal
tcp,OTH,36,0,0,0.14,45,0.13,normal
tcp,SF,0,0,0,0,5,1,normal
tcp,OTH,265,0,0,0,22,0,normal
tcp,SF,0,0,0,1,64,0.98,normal
tcp,OTH,489,0,0,0.01,48,0,normal
tcp,RSTO,1,0.21,0,0.99,37,0.97,normal
tcp,S1,0,0.42,0,1,43,1,normal
tcp,OTH,41,0,0,0.33,28,0.11,normal
tcp,OTH,320,0,0,0.01,41,0,normal
tcp,OTH,114,0,0,0.06,44,0.02,normal
tcp,OTH,6,0,0,0,52,0.29,normal
tcp,OTH,26,0,0,0.13,46,0.17,normal
tcp,OTH,244,0,0,0.11,46,0.37,normal
tcp,RSTO,0,1,0,1,0,0,normal
tcp,OTH,94,0,0,0.01,42,0,normal
tcp,OTH,439,0,0,0.01,48,0,normal
tcp,OTH,89,0,0,0.01,35,0.03,normal
tcp,RSTO,0,0,0,1,50,0.94,normal
tcp,S1,5,0.97,0,0.86,15,0.73,normal
tcp,SF,1,0,0,0.92,37,0.97,normal
tcp,OTH,137,0,0,0.02,26,0,normal
tcp,OTH,142,0,0,0.03,41,0.07,normal
tcp,OTH,51,0,0,0.23,27,0.56,normal
tcp,SF,5,0,0,0.17,27,0.78,normal
tcp,OTH,122,0,0,0.21,34,0.03,normal
tcp,OTH,280,0,0,0,42,0,normal
tcp,SF,0,0,0,0,10,0.8,normal
tcp,OTH,70,0,0,0.09,39,0.03,normal
tcp,OTH,137,0,0,0.27,16,0,normal
tcp,OTH,99,0,0,0.15,34,0,normal
tcp,S1,0,0.97,0,1,17,1,normal
tcp,OTH,43,0,0,0.37,39,0.03,normal
tcp,OTH,2,0,0,0.67,40,0.2,normal
tcp,OTH,29,0,0,0.61,45,0.36,normal
tcp,OTH,9,0,0,0.93,24,0.75,normal
tcp,OTH,283,0,0,0,27,0,normal
tcp,OTH,83,0,0,0.27,44,0.66,normal
tcp,OTH,219,0,0,0,32,0,normal
tcp,OTH,206,0,0,0,33,0,normal
tcp,OTH,85,0,0,0.17,26,0,normal
tcp,OTH,11,0,0,0.35,23,0.26,normal
tcp,SF,5,0,0,0,15,0.6,normal
tcp,OTH,151,0,0,0.03,33,0,normal
tcp,OTH,8,0,0,0.85,54,0.85,normal
tcp,OTH,176,0,0,0.01,34,0,normal
tcp,OTH,120,0,0,0.02,35,0,normal
tcp,OTH,291,0,0,0,32,0,normal
tcp,SF,0,0,0,1,47,1,normal
tcp,OTH,14,0,0,0.58,52,0.65,normal
tcp,OTH,52,0,0,0.19,39,0,normal
tcp,OTH,209,0,0,0,31,0,normal
tcp,OTH,56,0,0,0.26,36,0.03,normal
tcp,OTH,120,0,0,0,14,0,normal
tcp,OTH,312,0,0,0.02,50,0,normal
tcp,OTH,0,0,0,1,1,1,normal
tcp,OTH,86,0,0,0.25,26,0.27,normal
tcp,OTH,386,0,0,0.01,50,0,normal
tcp,OTH,52,0,0,0.04,35,0,normal
tcp,SF,1,0,0,0.5,33,0.97,normal
tcp,OTH,27,0,0,0.13,47,0.17,normal
tcp,OTH,79,0,0,0.19,27,0,normal
tcp,OTH,0,0,0,1,51,0.82,normal
tcp,OTH,0,0,0,1,43,1,normal
tcp,S1,0,0.19,0,1,9,1,normal
tcp,OTH,20,0,0,0.77,47,0.57,normal
tcp,OTH,92,0,0,0.26,28,0,normal
tcp,OTH,57,0,0,0,38,0,normal
tcp,OTH,116,0,0,0.03,28,0,normal
tcp,OTH,93,0,0,0.02,37,0,normal
tcp,OTH,18,0,0,0.25,29,0.21,normal
tcp,SF,0,0,0,1,17,1,normal
tcp,SF,0,0,0,1,50,0.96,normal
tcp,OTH,13,0,0,0.13,44,0.7,normal
tcp,OTH,116,0,0,0.03,32,0,normal
tcp,OTH,202,0,0,0,39,0,normal
tcp,OTH,104,0,0,0.01,28,0,normal
tcp,OTH,294,0,0,0,33,0,normal
tcp,RSTR,5,0.24,0,0.94,41,0.95,normal
tcp,OTH,297,0,0,0,32,0,normal
tcp,OTH,155,0,0,0.02,34,0,normal
tcp,SF,3,0,0,0,6,0,normal
tcp,OTH,39,0,0,0.34,41,0.05,normal
tcp,OTH,240,0,0,0.11,41,0.44,normal
tcp,OTH,319,0,0,0.01,40,0,normal
tcp,OTH,475,0,0,0.01,49,0,normal
tcp,RSTO,0,0,0,1,38,1,normal
tcp,OTH,1,0,0,0.8,52,0.88,normal
tcp,OTH,154,0,0,0.03,41,0.07,normal
tcp,OTH,313,0,0,0.01,35,0,normal
tcp,OTH,131,0,0,0.02,25,0,normal
tcp,OTH,4,0,0,0,45,0.36,normal
tcp,RSTO,4,0.21,0,0.96,43,0.93,normal
tcp,OTH,174,0,0,0.01,19,0,normal
tcp,OTH,62,0,0,0,26,0,normal
tcp,OTH,51,0,0,0.48,49,0.51,normal
tcp,OTH,249,0,0,0.12,47,0.11,normal
tcp,OTH,134,0,0,0.02,33,0,normal
tcp,OTH,219,0,0,0,32,0,normal
tcp,RSTO,2,0.2,0,0.98,35,1,normal
tcp,SF,0,0,0,1,36,1,normal
tcp,OTH,199,0,0,0.01,46,0,normal
tcp,OTH,50,0,0,0.02,24,0,normal
tcp,OTH,12,0,0,0.25,53,0.62,normal
tcp,SF,11,0,0,0,32,0.56,normal
tcp,OTH,54,0,0,0.07,35,0,normal
tcp,OTH,21,0,0,0.16,25,0.16,normal
tcp,OTH,3,0,0,0,55,0.76,normal
tcp,OTH,97,0,0,0.26,14,0,normal
tcp,SF,0,0,0,1,51,0.98,normal
tcp,OTH,11,0,0,0.42,30,0.63,normal
tcp,OTH,30,0,0,0.03,39,0.03,normal
tcp,SF,0,0,0,1,11,0.64,normal
tcp,OTH,1,0,0,1,41,0.98,normal
tcp,OTH,7,0,0,0,21,0.57,normal
tcp,SF,0,0,0,0,4,0,normal
tcp,OTH,3,0,0,0.95,20,0.85,normal
tcp,OTH,102,0,0,0.01,47,0,normal
tcp,OTH,152,0,0,0.02,34,0,normal
tcp,S1,0,0.42,0,1,42,1,normal
tcp,OTH,114,0,0,0,17,0,normal
tcp,S1,1,0.32,0,1,48,0.98,normal
tcp,RSTO,0,0.98,0,1,12,1,normal
tcp,OTH,108,0,0,0.21,25,0.04,normal
tcp,OTH,11,0,0,0.54,50,0.78,normal
tcp,OTH,68,0,0,0.21,28,0,normal
tcp,OTH,74,0,0,0.39,31,0.61,normal
tcp,OTH,69,0,0,0.22,33,0,normal
tcp,SF,0,0,0,1,38,1,normal
tcp,OTH,492,0,0,0.01,48,0,normal
tcp,RSTR,0,0,0,1,38,1,normal
tcp,OTH,10,0,0,0.96,23,1,normal
tcp,OTH,1,0,0,0.99,40,0.97,normal
tcp,OTH,122,0,0,0.02,36,0,normal
tcp,OTH,9,0,0,0.9,42,0.79,normal
tcp,OTH,18,0,0,0.25,47,0.47,normal
tcp,OTH,150,0,0,0.12,32,0.09,normal
tcp,OTH,191,0,0,0.01,44,0,normal
tcp,SF,4,0,0,0.33,47,0.91,normal
tcp,OTH,112,0,0,0.03,29,0,normal
tcp,OTH,187,0,0,0.01,43,0,normal
tcp,OTH,313,0,0,0.01,34,0,normal
tcp,OTH,47,0,0,0.31,36,0,normal
tcp,OTH,253,0,0,0,33,0,normal
tcp,OTH,10,0,0,0.57,50,0.8,normal
tcp,RSTO,0,0,0,1,19,1,normal
tcp,OTH,323,0,0,0.01,37,0,normal
tcp,OTH,27,0,0,0.33,47,0.43,normal
tcp,OTH,152,0,0,0.01,37,0,normal
tcp,OTH,431,0,0,0.01,48,0,normal
tcp,OTH,27,0,0,0.1,70,0.61,normal
tcp,OTH,0,0,0,0,55,0.82,normal
tcp,OTH,84,0,0,0.01,35,0.03,normal
tcp,OTH,4,0,0,0.96,18,0.78,normal
tcp,OTH,53,0,0,0.21,39,0.31,normal
tcp,OTH,28,0,0,0,42,0.33,normal
tcp,OTH,33,0,0,0.03,39,0.13,normal
tcp,OTH,32,0,0,0.11,47,0.17,normal
tcp,SF,0,0,0,1,42,1,normal
tcp,RSTO,0,0,0,1,41,1,normal
tcp,OTH,49,0,0,0.04,40,0.03,normal
tcp,OTH,55,0,0,0.04,37,0,normal
tcp,S1,0,0.26,0,1,37,1,normal
tcp,OTH,280,0,0,0,27,0,normal
tcp,OTH,225,0,0,0,33,0,normal
tcp,SF,3,0,0,0.93,32,0.91,normal
tcp,OTH,5,0,0,0.62,24,0.79,normal
tcp,OTH,126,0,0,0.02,33,0,normal
tcp,OTH,71,0,0,0.05,34,0,normal
tcp,OTH,76,0,0,0.21,34,0,normal
tcp,OTH,0,0,0,1,37,1,normal
tcp,OTH,46,0,0,0.33,33,0,normal
tcp,SF,0,0,0,0,0,0,normal
tcp,OTH,312,0,0,0.01,39,0,normal
tcp,OTH,62,0,0,0,37,0,normal
tcp,SF,0,0,0,1,48,1,normal
tcp,OTH,65,0,0,0.23,39,0,normal
tcp,OTH,12,0,0,0.25,46,0.63,normal
tcp,S1,1,0.25,0,1,41,0.98,normal
tcp,OTH,226,0,0,0.01,30,0.07,normal
tcp,SF,1,0,0,0.86,81,0.93,normal
tcp,OTH,125,0,0,0.02,9,0,normal
tcp,SF,0,0,0,1,56,1,normal
tcp,OTH,10,0,0,0,42,0.71,normal
tcp,OTH,8,0,0,0.97,39,0.82,normal
tcp,OTH,294,0,0,0,34,0,normal
tcp,OTH,0,0,0,1,48,1,normal
tcp,SF,0,0,0,1,40,1,normal
tcp,OTH,492,0,0,0.01,43,0,normal
tcp,OTH,28,0,0,0.07,44,0.2,normal
tcp,OTH,119,0,0,0.02,29,0,normal
tcp,SF,0,0,0,1,29,0.72,normal
tcp,OTH,158,0,0,0.03,33,0,normal
tcp,OTH,0,0,0,1,50,0.9,normal
tcp,OTH,161,0,0,0.02,40,0.05,normal
tcp,OTH,25,0,0,0.04,34,0.18,normal
tcp,SF,0,0,0,0,10,1,normal
tcp,SF,0,0,0,1,23,1,normal
tcp,OTH,97,0,0,0.02,37,0,normal
tcp,OTH,79,0,0,0.01,33,0.03,normal
tcp,S3,0,0,0,1,46,1,normal
tcp,SF,0,0,0,1,41,1,normal
tcp,OTH,269,0,0,0.02,49,0,normal
tcp,OTH,37,0,0,0.55,42,0.76,normal
tcp,OTH,289,0,0,0,36,0,normal
tcp,OTH,9,0,0,0.84,53,0.83,normal
tcp,RSTO,0,0.24,0,1,35,1,normal
tcp,OTH,23,0,0,0.12,51,0.55,normal
tcp,OTH,2,0,0,0.96,30,0.93,normal
tcp,OTH,0,0,0,1,18,1,normal
tcp,OTH,290,0,0,0,30,0,normal
tcp,SF,0,0,0,0,39,1,normal
tcp,SF,3,0,0,0.5,64,0.95,normal
tcp,SF,0,0,0,1,50,1,normal
tcp,OTH,32,0,0,0.42,44,0.27,normal
tcp,OTH,2,0,0,0.33,51,0.69,normal
tcp,OTH,89,0,0,0.04,34,0,normal
tcp,OTH,4,0,0,0,46,0.04,normal
tcp,OTH,1,0,0,0.67,43,0.33,normal
tcp,OTH,16,0,0,0.75,51,0.69,normal
tcp,SF,0,0,0,1,34,1,normal
tcp,OTH,100,0,0,0.01,48,0,normal
tcp,OTH,31,0,0,0.59,41,0.8,normal
tcp,SF,0,0,0,0,64,0.92,normal
tcp,OTH,485,0,0,0.01,43,0,normal
tcp,OTH,38,0,0,0.54,42,0.76,normal
tcp,OTH,7,0,0,0.92,44,0.84,normal
tcp,OTH,427,0,0,0.01,47,0,normal
tcp,OTH,82,0,0,0,14,0,normal
tcp,OTH,302,0,0,0,38,0,normal
tcp,OTH,123,0,0,0.02,41,0,normal
tcp,OTH,70,0,0,0,22,0,normal
tcp,OTH,51,0,0,0.27,23,0.57,normal
tcp,OTH,366,0,0,0.01,49,0,normal
tcp,OTH,5,0,0,0.44,53,0.91,normal
tcp,S1,0,0.43,0,1,38,1,normal
tcp,OTH,1,0,0,0.92,40,0.42,normal
tcp,OTH,61,0,0,0.16,37,0,normal
tcp,RSTO,12,0.23,0,0.86,41,0.95,normal
tcp,RSTO,1,0.24,0,1,35,0.97,normal
tcp,OTH,134,0,0,0.28,16,0,normal
tcp,OTH,108,0,0,0.06,45,0.04,normal
tcp,RSTO,1,0.23,0,0.98,43,0.98,normal
tcp,OTH,5,0,0,0.38,47,0.85,normal
tcp,OTH,301,0,0,0,37,0,normal
tcp,SF,0,0,0,1,53,1,normal
tcp,OTH,150,0,0,0.15,35,0.03,normal
tcp,OTH,283,0,0,0,27,0,normal
tcp,SF,0,0,0,1,57,1,normal
tcp,OTH,154,0,0,0.03,33,0,normal
tcp,OTH,41,0,0,0,35,0,normal
tcp,OTH,106,0,0,0.06,45,0.04,normal
tcp,OTH,31,0,0,0.09,45,0.31,normal
tcp,SF,0,0,0,1,43,1,normal
tcp,OTH,46,0,0,0.21,40,0,normal
tcp,OTH,36,0,0,0.36,24,0.21,normal
tcp,OTH,64,0,0,0.35,32,0,normal
tcp,OTH,38,0,0,0.34,27,0.19,normal
tcp,SF,2,0,0,0,47,0.94,normal
tcp,OTH,109,0,0,0.01,45,0,normal
tcp,SF,0,0,0,1,44,1,normal
tcp,SF,0,0,0,1,81,1,normal
tcp,OTH,27,0,0,0.18,42,0.17,normal
tcp,OTH,133,0,0,0.02,34,0,normal
tcp,RSTO,1,0,0,0.98,39,0.97,normal
tcp,OTH,55,0,0,0.14,34,0,normal
tcp,OTH,1,0,0,0.91,51,0.98,normal
tcp,OTH,167,0,0,0.01,34,0,normal
tcp,SF,1,0,0,0.75,48,0.98,normal
tcp,OTH,1,0,0,0,12,0.58,normal
tcp,OTH,308,0,0,0.01,32,0,normal
tcp,OTH,7,0,0,0.93,46,0.85,normal
tcp,OTH,102,0,0,0.33,36,0.19,normal
tcp,SF,0,0,0,1,4,1,normal
tcp,OTH,214,0,0,0.03,46,0.02,normal
tcp,RSTO,3,0,0,0.94,43,0.93,normal
tcp,OTH,108,0,0,0.32,38,0.11,normal
tcp,OTH,104,0,0,0.01,46,0,normal
tcp,S1,0,0.24,0,1,37,1,normal
tcp,OTH,1,0,0,0.83,6,0.83,normal
tcp,SF,0,0,0,1,12,1,normal
tcp,OTH,317,0,0,0.01,37,0,normal
tcp,OTH,9,0,0,0.36,46,0.8,normal
tcp,OTH,212,0,0,0,36,0,normal
tcp,OTH,2,0,0,0.97,22,0.91,normal
tcp,OTH,162,0,0,0.01,42,0,normal
tcp,SF,1,0,0,0.83,51,0.98,normal
tcp,RSTO,1,0.23,0,0.99,37,1,normal
tcp,OTH,10,0,0,0.29,53,0.62,normal
tcp,OTH,4,0,0,0.86,49,0.92,normal
tcp,SF,0,0,0,1,53,0.94,normal
tcp,RSTO,0,0,0,1,34,1,normal
tcp,OTH,2,0,0,0.93,48,0.96,normal
tcp,OTH,216,0,0,0,29,0,normal
tcp,OTH,22,0,0,0.48,46,0.48,normal
tcp,OTH,41,0,0,0.07,43,0.05,normal
tcp,OTH,305,0,0,0,39,0,normal
tcp,SF,2,0,0,0,30,0.93,normal
tcp,OTH,177,0,0,0.03,35,0.14,normal
tcp,RSTO,13,0.22,0,0.85,41,0.93,normal
tcp,SF,0,0,0,0,57,0.98,normal
tcp,OTH,166,0,0,0.01,33,0,normal
tcp,OTH,0,0,0,0,7,0.57,normal
tcp,OTH,5,0,0,0.64,43,0.7,normal
tcp,OTH,19,0,0,0.24,30,0.2,normal
tcp,SF,0,0,0,1,68,1,normal
tcp,OTH,43,0,0,0,41,0,normal
tcp,OTH,165,0,0,0.04,34,0.09,normal
tcp,OTH,193,0,0,0.01,33,0,normal
tcp,OTH,2,0,0,0.5,35,0.94,normal
tcp,SF,0,0,0,1,53,1,normal
tcp,OTH,158,0,0,0.03,33,0,normal
tcp,OTH,2,0,0,0.94,46,0.78,normal
tcp,S1,1,0.46,0,0.92,6,0.83,normal
tcp,OTH,49,0,0,0,28,0,normal
tcp,OTH,0,0,0,0,0,0,normal
tcp,OTH,1,0,0,0.93,58,0.98,normal
tcp,OTH,76,0,0,0.39,25,0.56,normal
tcp,OTH,168,0,0,0.02,37,0,normal
tcp,OTH,7,0,0,0.84,53,0.87,normal
tcp,OTH,11,0,0,0.27,46,0.63,normal
tcp,OTH,5,0,0,0.17,45,0.89,normal
tcp,OTH,47,0,0,0.02,34,0,normal
tcp,OTH,33,0,0,0.11,42,0.21,normal
tcp,OTH,184,0,0,0.01,42,0,normal
tcp,OTH,41,0,0,0.36,35,0,normal
tcp,OTH,13,0,0,0.59,49,0.65,normal
tcp,OTH,166,0,0,0.03,34,0.09,normal
tcp,OTH,18,0,0,0.65,52,0.65,normal
tcp,OTH,237,0,0,0.09,40,0.5,normal
tcp,OTH,245,0,0,0.11,46,0.3,normal
tcp,OTH,154,0,0,0.02,34,0,normal
tcp,OTH,26,0,0,0.07,45,0.2,normal
tcp,OTH,21,0,0,0.16,47,0.55,normal
tcp,RSTO,3,0.22,0,0.98,41,0.95,normal
tcp,SF,0,0,0,1,46,1,normal
tcp,SF,0,0,0,1,53,1,normal
tcp,OTH,105,0,0,0.06,44,0.05,normal
tcp,OTH,105,0,0,0.33,35,0.11,normal
tcp,OTH,0,0,0,1,3,1,normal
tcp,OTH,310,0,0,0.01,33,0,normal
tcp,S1,2,0.38,1,1,42,1,normal
tcp,OTH,28,0,0,0.1,48,0.42,normal
tcp,OTH,26,0,0,0.19,42,0.17,normal
tcp,RSTO,1,0,0,0.94,42,0.98,normal
tcp,OTH,102,0,0,0,21,0,normal
tcp,OTH,0,0,0,1,38,0.63,normal
tcp,OTH,58,0,0,0.02,35,0.03,normal
tcp,OTH,71,0,0,0,23,0,normal
tcp,SF,0,0,0,1,71,0.97,normal
tcp,OTH,103,0,0,0.15,33,0,normal
tcp,OTH,4,0,0,0.56,44,0.91,normal
tcp,SF,0,0,0,0,40,1,normal
tcp,RSTO,15,0.27,0,0.59,24,0.38,normal
tcp,OTH,122,0,0,0.02,34,0,normal
tcp,OTH,53,0,0,0,36,0,normal
tcp,OTH,58,0,0,0.08,37,0.03,normal
tcp,OTH,252,0,0,0,33,0,normal
tcp,SF,1,0,0,0.83,71,0.99,normal
tcp,OTH,34,0,0,0.29,46,0.3,normal
tcp,OTH,234,0,0,0.05,40,0.25,normal
tcp,OTH,21,0,0,0,44,0.52,normal
tcp,OTH,83,0,0,0.29,32,0,normal
tcp,OTH,50,0,0,0.12,18,0.33,normal
tcp,RSTR,0,0.2,0,1,33,1,normal
tcp,OTH,388,0,0,0.01,49,0,normal
tcp,OTH,86,0,0,0,13,0,normal
tcp,OTH,20,0,0,0.82,41,0.68,normal
tcp,OTH,26,0,0,0,44,0.41,normal
tcp,OTH,111,0,0,0.23,28,0.04,normal
tcp,RSTO,0,0,0,1,68,1,normal
tcp,RSTR,2,0,0,0.95,41,0.95,normal
tcp,SF,3,0,0,0.5,32,0.88,normal
tcp,OTH,322,0,0,0.01,40,0,normal
tcp,OTH,233,0,0,0.05,40,0.28,normal
tcp,OTH,2,0,0,0.8,42,0.95,normal
tcp,OTH,1,0,0,0,0,0,normal
tcp,SF,1,0,0,0.67,33,0.97,normal
tcp,SF,0,0,0,1,61,1,normal
tcp,OTH,115,0,0,0.01,31,0,normal
tcp,OTH,1,0,1,1,54,1,normal
tcp,OTH,117,0,0,0.03,34,0,normal
tcp,SF,0,0,0,1,50,1,normal
tcp,SF,1,0,0,0.67,68,0.93,normal
tcp,OTH,53,0,0,0.02,28,0,normal
tcp,OTH,31,0,0,0.39,45,0.31,normal
tcp,OTH,185,0,0,0.03,39,0.13,normal
tcp,OTH,105,0,0,0.24,12,0,normal
tcp,SF,0,0,0,1,50,1,normal
tcp,OTH,50,0,0,0.04,34,0,normal
tcp,OTH,77,0,0,0.03,34,0.03,normal
tcp,RSTO,0,0,0,1,46,1,normal
tcp,OTH,75,0,0,0.27,44,0.48,normal
tcp,OTH,384,0,0,0.01,50,0,normal
tcp,SF,2,0,0,0.75,57,0.96,normal
tcp,OTH,0,0,0,0,3,0.67,normal
tcp,OTH,1,0,0,0.99,43,0.98,normal
tcp,OTH,29,0,0,0.79,27,0.93,normal
tcp,OTH,1,0,0,0.88,40,0.97,normal
tcp,OTH,7,0,0,0,49,0.31,normal
tcp,OTH,3,0,0,0.79,45,0.93,normal
tcp,SF,0,0,0,1,15,0.8,normal
tcp,OTH,187,0,0,0.01,33,0,normal
tcp,SF,1,0,0,0.5,51,0.94,normal
tcp,OTH,144,0,0,0.17,33,0,normal
tcp,OTH,39,0,0,0.67,38,0.71,normal
