% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,9,12,17,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,66,0,7,0,7,0,0,attack
tcp,S3,374,755,137,0,100,0,0,attack
tcp,S3,374,755,92,0,100,0,0,attack
tcp,RSTO,446,755,847,0,100,0,0,attack
tcp,OTH,60,0,99,0,9,0,0.72,attack
tcp,OTH,66,0,20,0,20,0,0,attack
tcp,S3,374,755,145,0,100,0,0,attack
tcp,S3,374,755,137,0,100,0,0,attack
tcp,S3,374,755,46,0,46,0,0,attack
tcp,S3,374,755,394,0,100,0,0,attack
tcp,S3,374,755,130,0,100,0,0,attack
tcp,S3,374,755,127,0,100,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,S3,377,755,625,0,99,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,S3,374,755,15,0,98,0,0,attack
tcp,OTH,60,0,124,0,33,0,0,attack
tcp,OTH,60,0,165,0,33,0,0,attack
tcp,S3,374,755,120,0,100,0,0,attack
tcp,S3,380,755,143,0,100,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,S3,377,755,433,0,100,0,0,attack
tcp,S1,248,140,176,0,100,0,0,attack
tcp,S3,377,755,722,0,100,0,0,attack
tcp,S3,374,755,76,0,76,0,0,attack
tcp,OTH,60,0,164,0,33,0,0,attack
tcp,RSTO,446,755,582,0,100,0,0,attack
tcp,S3,374,755,145,0,100,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,RSTO,446,755,526,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,OTH,66,0,165,0,100,0,0,attack
tcp,S3,380,755,780,0,100,0,0,attack
tcp,S3,374,755,179,0,100,0,0,attack
tcp,S3,380,755,952,0,100,0,0,attack
tcp,S3,374,755,154,0,100,0,0,attack
tcp,S3,374,755,110,0,74,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,OTH,66,0,115,0,100,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,S3,374,755,291,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,380,755,962,0,100,0,0,attack
tcp,S3,374,755,53,0,98,0,0,attack
tcp,S3,377,755,749,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,377,755,858,0,100,0,0,attack
tcp,RSTO,446,755,392,0,100,0,0,attack
tcp,OTH,60,0,180,0,33,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,OTH,66,0,76,0,94,0,0,attack
tcp,RSTO,446,755,822,0,100,0,0,attack
tcp,S3,377,755,729,0,100,0,0,attack
tcp,OTH,60,0,174,0,33,0,0,attack
tcp,OTH,66,0,95,0,65,0,0,attack
tcp,S3,377,755,394,0,100,0,0,attack
tcp,S3,377,755,779,0,100,0,0,attack
tcp,S3,374,755,148,0,100,0,0,attack
tcp,OTH,60,0,105,0,13,0,0.57,attack
tcp,S3,374,755,148,0,100,0,0,attack
tcp,OTH,60,0,180,0,33,0,0,attack
tcp,OTH,66,0,177,0,99,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,374,755,138,0,94,0,0,attack
tcp,S3,377,755,323,0,100,0,0,attack
tcp,OTH,66,0,209,0,98,0,0,attack
tcp,OTH,60,0,136,0,21,0,0,attack
tcp,S3,380,755,728,0,100,0,0,attack
tcp,RSTO,446,755,658,0,100,0,0,attack
tcp,S3,374,755,160,0,100,0,0,attack
tcp,S3,380,755,150,0,100,0,0,attack
tcp,S3,374,755,129,0,100,0,0,attack
tcp,OTH,60,0,174,0,33,0,0,attack
tcp,OTH,66,0,255,0,98,0,0,attack
tcp,S3,377,755,717,0,100,0,0,attack
tcp,OTH,60,0,27,0,27,0,0,attack
tcp,S3,374,755,83,0,83,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,S3,377,755,520,0,100,0,0,attack
tcp,S3,374,755,145,0,100,0,0,attack
tcp,S3,374,755,250,0,100,0,0,attack
tcp,OTH,66,0,80,0,60,0,0,attack
tcp,OTH,60,0,109,0,32,0,0,attack
tcp,S3,386,821,79,0,98,0,0,attack
tcp,S1,248,140,170,0,100,0,0,attack
tcp,OTH,60,0,114,0,33,0,0,attack
tcp,S3,377,755,873,0,100,0,0,attack
tcp,S3,380,755,920,0,100,0,0,attack
tcp,S3,377,755,377,0,100,0,0,attack
tcp,S3,380,755,147,0,100,0,0,attack
tcp,OTH,60,0,148,0,33,0,0,attack
tcp,OTH,60,0,140,0,31,0,0,attack
tcp,OTH,66,0,146,0,100,0,0,attack
tcp,S3,377,755,367,0,100,0,0,attack
tcp,S1,248,140,160,0,100,0,0,attack
tcp,S3,380,755,152,0,100,0,0,attack
tcp,S3,377,755,648,0,99,0,0,attack
tcp,S3,380,755,976,0,100,0,0,attack
tcp,S3,374,755,138,0,100,0,0,attack
tcp,S3,374,755,159,0,100,0,0,attack
tcp,OTH,60,0,137,0,11,0,0,attack
tcp,S3,374,755,49,0,49,0,0,attack
tcp,S3,374,755,166,0,100,0,0,attack
tcp,S3,377,755,503,0,100,0,0,attack
tcp,S3,374,755,142,0,100,0,0,attack
tcp,S3,386,821,133,0,100,0,0,attack
tcp,S3,374,755,272,0,100,0,0,attack
tcp,OTH,60,0,180,0,33,0,0,attack
tcp,S3,374,755,60,0,60,0,0,attack
tcp,S3,374,755,48,0,98,0,0,attack
tcp,S3,377,755,626,0,99,0,0,attack
tcp,RSTO,446,755,771,0,100,0,0,attack
tcp,S3,377,755,762,0,100,0,0,attack
tcp,RSTO,446,755,824,0,100,0,0,attack
tcp,S3,380,755,972,0,100,0,0,attack
tcp,OTH,66,0,216,0,98,0,0,attack
tcp,S3,377,755,642,0,99,0,0,attack
tcp,S3,374,755,99,0,100,0,0,attack
tcp,S3,464,1370,114,0,100,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,RSTO,446,755,470,0,100,0,0,attack
tcp,S3,374,755,154,0,100,0,0,attack
tcp,S3,374,755,148,0,100,0,0,attack
tcp,OTH,66,0,11,0,69,0,0,attack
tcp,S3,377,755,285,0,100,0,0,attack
tcp,S3,377,755,505,0,100,0,0,attack
tcp,S3,374,755,168,0,100,0,0,attack
tcp,OTH,66,0,321,0,100,0,0,attack
tcp,RSTO,446,755,351,0,100,0,0,attack
tcp,S3,374,755,91,0,91,0,0,attack
tcp,OTH,60,0,135,0,10,0,0,attack
tcp,OTH,66,0,77,0,94,0,0,attack
tcp,S3,380,755,147,0,100,0,0,attack
tcp,S3,374,755,55,0,98,0,0,attack
tcp,S3,377,755,698,0,100,0,0,attack
tcp,S3,374,755,156,0,100,0,0,attack
tcp,S3,380,755,138,0,100,0,0,attack
tcp,S3,377,755,189,0,82,0.45,0.29,attack
tcp,S1,242,140,157,0,100,0,0,attack
tcp,S3,380,755,867,0,100,0,0,attack
tcp,S3,380,755,148,0,100,0,0,attack
tcp,S3,374,755,17,0,17,0,0,attack
tcp,OTH,66,0,62,0,42,0,0,attack
tcp,OTH,60,0,142,0,33,0,0,attack
tcp,S3,380,755,149,0,100,0,0,attack
tcp,S3,374,755,12,0,98,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,RSTO,446,755,594,0,100,0,0,attack
tcp,RSTO,446,755,840,0,100,0,0,attack
tcp,OTH,66,0,100,0,100,0,0,attack
tcp,S1,248,140,211,0,100,0,0,attack
tcp,S3,377,755,362,0,100,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,S3,380,755,931,0,100,0,0,attack
tcp,RSTO,446,755,529,0,100,0,0,attack
tcp,RSTO,446,755,463,0,100,0,0,attack
tcp,S3,377,755,145,0,68,0.99,0.97,attack
tcp,S3,380,755,883,0,100,0,0,attack
tcp,OTH,66,0,129,0,100,0,0,attack
tcp,OTH,60,0,118,0,31,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,380,755,880,0,100,0,0,attack
tcp,S3,377,755,636,0,99,0,0,attack
tcp,S3,377,755,151,0,70,0.9,0.81,attack
tcp,S1,245,140,879,0,100,0,0,attack
tcp,S3,374,755,52,0,52,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,377,755,168,0,75,0.68,0.51,attack
tcp,S3,377,755,265,0,100,0,0,attack
tcp,S3,374,755,141,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,RSTO,446,755,422,0,100,0,0,attack
tcp,S3,377,755,727,0,100,0,0,attack
tcp,OTH,66,0,318,0,100,0,0,attack
tcp,S3,374,755,143,0,100,0,0,attack
tcp,S3,377,755,423,0,100,0,0,attack
tcp,S3,377,755,262,0,100,0,0,attack
tcp,RSTO,446,755,448,0,100,0,0,attack
tcp,S3,377,755,194,0,83,0.4,0.25,attack
tcp,RSTO,446,755,729,0,100,0,0,attack
tcp,RSTO,446,755,636,0,100,0,0,attack
tcp,OTH,60,0,95,0,5,0,0.86,attack
tcp,S3,377,755,559,0,100,0,0,attack
tcp,S1,248,140,175,0,100,0,0,attack
tcp,S3,374,755,148,0,100,0,0,attack
tcp,S3,464,1370,122,0,100,0,0,attack
tcp,OTH,66,0,285,0,99,0,0,attack
tcp,RSTO,446,755,571,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,OTH,66,0,240,0,98,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,374,755,200,0,100,0,0,attack
tcp,OTH,66,0,39,0,91,0,0,attack
tcp,S3,374,755,274,0,100,0,0,attack
tcp,OTH,66,0,164,0,100,0,0,attack
tcp,RSTO,446,755,662,0,100,0,0,attack
tcp,S3,377,755,374,0,100,0,0,attack
tcp,S3,377,755,488,0,100,0,0,attack
tcp,S3,374,755,148,0,100,0,0,attack
tcp,S3,374,755,145,0,100,0,0,attack
tcp,S3,374,755,219,0,100,0,0,attack
tcp,S3,380,755,749,0,100,0,0,attack
tcp,S3,374,755,15,0,15,0,0,attack
tcp,S3,380,755,932,0,100,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,S3,374,755,161,0,100,0,0,attack
tcp,S3,374,755,19,0,19,0,0,attack
tcp,S3,374,755,208,0,100,0,0,attack
tcp,S1,248,140,207,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,374,755,111,0,100,0,0,attack
tcp,S3,380,755,888,0,100,0,0,attack
tcp,OTH,60,0,135,0,29,0,0,attack
tcp,S3,386,821,144,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,374,755,119,0,100,0,0,attack
tcp,OTH,66,0,300,0,100,0,0,attack
tcp,S3,377,755,635,0,99,0,0,attack
tcp,S3,374,755,411,0,100,0,0,attack
tcp,S3,374,755,99,0,100,0,0,attack
tcp,RSTO,446,755,787,0,100,0,0,attack
tcp,S3,374,755,69,0,98,0,0,attack
tcp,S3,392,821,748,0,100,0,0,attack
tcp,S3,374,755,137,0,100,0,0,attack
tcp,S3,377,755,788,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,OTH,66,0,64,0,50,0,0,attack
tcp,OTH,66,0,16,0,16,0,0,attack
tcp,S3,374,755,115,0,100,0,0,attack
tcp,OTH,60,0,128,0,32,0,0,attack
tcp,S3,380,755,904,0,100,0,0,attack
tcp,OTH,60,0,125,0,30,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,S3,377,755,721,0,100,0,0,attack
tcp,S3,377,755,225,0,93,0.13,0.08,attack
tcp,OTH,60,0,139,0,13,0,0,attack
tcp,OTH,66,0,78,0,58,0,0,attack
tcp,OTH,66,0,312,0,100,0,0,attack
tcp,S3,374,755,70,0,98,0,0,attack
tcp,RSTO,446,755,688,0,100,0,0,attack
tcp,S3,386,821,317,0,100,0,0,attack
tcp,S3,374,755,180,0,100,0,0,attack
tcp,S3,377,755,450,0,100,0,0,attack
tcp,S3,374,755,113,0,100,0,0,attack
tcp,S3,380,755,903,0,100,0,0,attack
tcp,S3,374,755,162,0,100,0,0,attack
tcp,S3,377,755,700,0,100,0,0,attack
tcp,S3,377,755,819,0,100,0,0,attack
tcp,RSTO,446,755,430,0,100,0,0,attack
tcp,RSTO,446,755,332,0,100,0,0,attack
tcp,OTH,66,0,85,0,57,0,0,attack
tcp,S3,374,755,142,0,100,0,0,attack
tcp,OTH,60,0,145,0,33,0,0,attack
tcp,OTH,66,0,221,0,98,0,0,attack
tcp,RSTO,446,755,816,0,100,0,0,attack
tcp,S3,377,755,418,0,100,0,0,attack
tcp,OTH,66,0,58,0,48,0,0,attack
tcp,OTH,60,0,114,0,33,0,0,attack
tcp,S3,374,755,143,0,100,0,0,attack
tcp,S3,377,755,217,0,91,0.2,0.11,attack
tcp,RSTO,446,755,687,0,100,0,0,attack
tcp,S3,374,755,1,0,1,0,0,attack
tcp,S3,374,755,106,0,100,0,0,attack
tcp,S3,377,755,787,0,100,0,0,attack
tcp,S3,374,755,137,0,100,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,380,755,977,0,100,0,0,attack
tcp,S3,377,755,206,0,87,0.29,0.17,attack
tcp,S3,377,755,291,0,100,0,0,attack
tcp,S3,374,755,145,0,100,0,0,attack
tcp,OTH,66,0,24,0,24,0,0,attack
tcp,OTH,66,0,33,0,30,0,0,attack
tcp,S3,374,755,153,0,100,0,0,attack
tcp,S3,377,755,772,0,100,0,0,attack
tcp,OTH,60,0,139,0,31,0,0,attack
tcp,S3,374,755,114,0,100,0,0,attack
tcp,RSTO,446,755,592,0,100,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,OTH,60,0,155,0,33,0,0,attack
tcp,RSTO,446,755,807,0,100,0,0,attack
tcp,S3,374,755,169,0,100,0,0,attack
tcp,S3,380,755,980,0,100,0,0,attack
tcp,S3,377,755,656,0,99,0,0,attack
tcp,RSTO,446,755,440,0,100,0,0,attack
tcp,S3,380,755,770,0,100,0,0,attack
tcp,OTH,60,0,40,0,33,0,0,attack
tcp,RSTO,446,755,563,0,100,0,0,attack
tcp,S3,374,755,108,0,100,0,0,attack
tcp,S3,374,755,355,0,100,0,0,attack
tcp,RSTO,446,755,548,0,100,0,0,attack
tcp,S3,374,755,356,0,100,0,0,attack
tcp,S3,374,755,161,0,100,0,0,attack
tcp,S3,374,755,162,0,100,0,0,attack
tcp,RSTO,446,755,818,0,100,0,0,attack
tcp,S3,380,755,951,0,100,0,0,attack
tcp,S3,377,755,823,0,100,0,0,attack
tcp,S3,374,755,287,0,100,0,0,attack
tcp,S3,380,755,963,0,100,0,0,attack
tcp,S3,374,755,133,0,100,0,0,attack
tcp,RSTO,446,755,772,0,100,0,0,attack
tcp,S1,245,140,885,0,100,0,0,attack
tcp,OTH,66,0,65,0,46,0.72,0.55,attack
tcp,S3,377,755,284,0,100,0,0,attack
tcp,S3,377,755,327,0,100,0,0,attack
tcp,OTH,66,0,91,0,63,0,0,attack
tcp,OTH,66,0,292,0,100,0,0,attack
tcp,S3,374,755,72,0,72,0,0,attack
tcp,S3,374,755,399,0,100,0,0,attack
tcp,S3,377,755,264,0,100,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,S3,377,755,290,0,100,0,0,attack
tcp,S3,374,755,161,0,100,0,0,attack
tcp,RSTO,446,755,401,0,100,0,0,attack
tcp,OTH,66,0,56,0,38,0,0,attack
tcp,S3,374,755,128,0,87,0,0,attack
tcp,S3,386,821,370,0,100,0,0,attack
tcp,S3,374,755,342,0,100,0,0,attack
tcp,S3,386,821,148,0,100,0,0,attack
tcp,S3,377,755,525,0,100,0,0,attack
tcp,S3,374,755,324,0,100,0,0,attack
tcp,S3,377,755,800,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,374,755,103,0,100,0,0,attack
tcp,S3,374,755,258,0,100,0,0,attack
tcp,S3,374,755,142,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,OTH,66,0,86,0,96,0,0,attack
tcp,S3,377,755,360,0,100,0,0,attack
tcp,S3,377,755,759,0,100,0,0,attack
tcp,S3,374,755,402,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,OTH,60,0,176,0,33,0,0,attack
tcp,RSTO,446,755,441,0,100,0,0,attack
tcp,RSTO,446,755,808,0,100,0,0,attack
tcp,RSTO,446,755,741,0,100,0,0,attack
tcp,S3,374,755,135,0,100,0,0,attack
tcp,S3,374,755,119,0,100,0,0,attack
tcp,RSTO,446,755,530,0,100,0,0,attack
tcp,S3,374,755,157,0,100,0,0,attack
tcp,OTH,60,0,180,0,33,0,0,attack
tcp,OTH,60,0,143,0,32,0,0,attack
tcp,S3,380,755,984,0,100,0,0,attack
tcp,RSTO,446,755,722,0,100,0,0,attack
tcp,RSTO,446,755,524,0,100,0,0,attack
tcp,OTH,66,0,53,0,94,0,0,attack
tcp,S3,392,821,739,0,100,0,0,attack
tcp,S3,374,755,109,0,73,0,0,attack
tcp,OTH,66,0,178,0,99,0,0,attack
tcp,RSTO,446,755,649,0,100,0,0,attack
tcp,S3,374,755,420,0,100,0,0,attack
tcp,S3,374,755,4,0,98,0,0,attack
tcp,S3,377,755,632,0,99,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,374,755,108,0,100,0,0,attack
tcp,RSTO,446,755,438,0,100,0,0,attack
tcp,RSTO,446,755,537,0,100,0,0,attack
tcp,S3,374,755,138,0,100,0,0,attack
tcp,S1,248,140,755,0,100,0,0,attack
tcp,S3,464,1370,110,0,100,0,0,attack
tcp,S3,377,755,317,0,100,0,0,attack
tcp,S1,296,0,158,0,100,0,0,attack
tcp,RSTO,1092,1024,193,0,100,0,0,attack
tcp,S1,370,0,581,0,99,0,0,attack
tcp,S1,735,206,169,0,100,0,0,attack
tcp,S1,370,0,330,0,100,0,0,attack
tcp,OTH,60,0,1024,0,49,0,0,attack
tcp,S1,370,0,122,0,100,0,0,attack
tcp,S1,370,0,388,0,100,0,0,attack
tcp,S1,370,0,267,0,100,0,0,attack
tcp,S1,148,0,104,0,100,0,0,attack
tcp,S1,370,0,427,0,100,0,0,attack
tcp,RSTO,897,1019,145,0,99,0,0,attack
tcp,OTH,60,0,736,0,47,0,0,attack
tcp,S1,370,0,336,0,100,0,0,attack
tcp,OTH,66,0,380,0,89,0,0,attack
tcp,S1,370,0,422,0,100,0,0,attack
tcp,OTH,60,0,914,0,34,0,0,attack
tcp,OTH,108,0,233,0,50,0,0,attack
tcp,S1,370,0,554,0,100,0,0,attack
tcp,RSTO,1176,958,28,0,43,0,0,attack
tcp,S1,370,0,331,0,100,0,0,attack
tcp,S1,748,206,204,0,100,0,0,attack
tcp,S1,296,0,72,0,100,0,0,attack
tcp,S1,662,206,98,0,98,0,0,attack
tcp,OTH,60,0,989,0,45,0,0,attack
tcp,OTH,60,0,714,0,50,0,0,attack
tcp,S1,296,0,120,0,100,0,0,attack
tcp,S1,370,0,447,0,100,0,0,attack
tcp,OTH,60,0,961,0,47,0,0,attack
tcp,S1,655,206,181,0,100,0,0,attack
tcp,S1,296,0,52,0,100,0,0,attack
tcp,S1,296,0,599,0,100,0,0,attack
tcp,RSTO,1126,1024,383,0,100,0,0,attack
tcp,OTH,60,0,396,0,84,0,0,attack
tcp,OTH,94,0,231,0,50,0,0,attack
tcp,OTH,81,0,126,0,50,0,0,attack
tcp,S1,370,0,454,0,100,0,0,attack
tcp,RSTO,1082,958,132,0,100,0,0,attack
tcp,S1,370,0,321,0,100,0,0,attack
tcp,S1,296,0,282,0,100,0,0,attack
tcp,S1,222,0,747,0,100,0,0,attack
tcp,OTH,82,0,149,0,50,0,0,attack
tcp,S1,222,0,1026,0,100,0,0,attack
tcp,S1,74,0,306,0,100,0,0,attack
tcp,S1,148,0,653,0,100,0,0,attack
tcp,S1,296,0,413,0,100,0,0,attack
tcp,RSTO,1132,1024,374,0,100,0,0,attack
tcp,S1,370,0,406,0,100,0,0,attack
tcp,S1,296,0,205,0,100,0,0,attack
tcp,S1,222,0,480,0,100,0,0,attack
tcp,RSTO,911,1019,347,0,100,0,0,attack
tcp,OTH,123,0,97,0,50,0,0,attack
tcp,S1,296,0,943,0,100,0,0,attack
tcp,S1,370,0,330,0,99,0,0,attack
tcp,S1,296,0,225,0,100,0,0,attack
tcp,OTH,60,0,679,0,51,0,0,attack
tcp,RSTO,1165,958,177,0,100,0,0,attack
tcp,OTH,60,0,370,0,87,0,0,attack
tcp,S1,370,0,274,0,99,0,0,attack
tcp,OTH,66,0,313,0,65,0,0,attack
tcp,OTH,66,0,602,0,91,0,0,attack
tcp,S1,296,0,230,0,100,0,0,attack
tcp,OTH,66,0,6,0,10,0,0,attack
tcp,OTH,117,0,97,0,50,0,0,attack
tcp,S1,296,0,147,0,100,0,0,attack
tcp,S1,222,0,474,0,100,0,0,attack
tcp,S1,296,0,402,0,100,0,0,attack
tcp,OTH,66,0,381,0,89,0,0,attack
tcp,S1,148,0,290,0,100,0,0,attack
tcp,OTH,60,0,746,0,23,0,0,attack
tcp,OTH,112,0,39,0,53,0,0,attack
tcp,S1,296,0,614,0,100,0,0,attack
tcp,S1,370,0,420,0,100,0,0,attack
tcp,S1,296,0,292,0,100,0,0,attack
tcp,S1,370,0,349,0,100,0,0,attack
tcp,S1,148,0,571,0,100,0,0,attack
tcp,OTH,60,0,1019,0,54,0,0,attack
tcp,S1,222,0,864,0,100,0,0,attack
tcp,S1,642,206,518,0,100,0,0,attack
tcp,S1,370,0,73,0,100,0,0,attack
tcp,S1,296,0,174,0,100,0,0,attack
tcp,OTH,92,0,256,0,50,0,0,attack
tcp,OTH,66,0,567,0,76,0,0,attack
tcp,S1,296,0,605,0,100,0,0,attack
tcp,S1,3512,74,675,0,100,0,0,attack
tcp,S1,296,0,331,0,100,0,0,attack
tcp,RSTO,994,1019,330,0,99,0,0,attack
tcp,S1,296,0,102,0,100,0,0,attack
tcp,OTH,85,0,25,0,53,0,0,attack
tcp,S1,222,0,538,0,100,0,0,attack
tcp,OTH,60,0,652,0,84,0,0,attack
tcp,S1,296,0,523,0,100,0,0,attack
tcp,RSTO,1166,958,2,0,28,0.04,0,attack
tcp,S1,296,0,112,0,100,0,0,attack
tcp,S1,148,0,387,0,100,0,0,attack
tcp,OTH,60,0,964,0,46,0,0,attack
tcp,RSTO,1093,958,69,0,87,0,0,attack
tcp,OTH,96,0,255,0,50,0,0,attack
tcp,OTH,60,0,1075,0,51,0,0,attack
tcp,OTH,100,0,68,0,50,0,0,attack
tcp,S1,370,0,549,0,100,0,0,attack
tcp,S1,370,0,626,0,100,0,0,attack
tcp,S1,296,0,147,0,100,0,0,attack
tcp,S1,148,0,430,0,100,0,0,attack
tcp,S1,657,206,188,0,100,0,0,attack
tcp,S1,296,0,252,0,100,0,0,attack
tcp,S1,296,0,749,0,100,0,0,attack
tcp,RSTO,1232,1024,395,0,100,0,0,attack
tcp,S1,296,0,464,0,100,0,0,attack
tcp,RSTO,1223,1024,362,0,100,0,0,attack
tcp,RSTO,1157,958,6,0,32,0.03,0,attack
tcp,S1,296,0,234,0,100,0,0,attack
tcp,S1,148,0,228,0,100,0,0,attack
tcp,S1,222,0,979,0,100,0,0,attack
tcp,OTH,91,0,126,0,50,0,0,attack
tcp,S1,222,0,943,0,100,0,0,attack
tcp,S1,370,0,307,0,100,0,0,attack
tcp,S1,296,0,12,0,100,0,0,attack
tcp,OTH,105,0,63,0,50,0,0,attack
tcp,S1,370,0,339,0,100,0,0,attack
tcp,OTH,70,0,173,0,50,0,0,attack
tcp,S1,296,0,968,0,100,0,0,attack
tcp,RSTO,4033,958,341,0,100,0,0,attack
tcp,S1,760,206,178,0,100,0,0,attack
tcp,OTH,260,0,4,0,4,0,0,attack
tcp,S1,370,0,65,0,100,0,0,attack
tcp,OTH,66,0,298,0,57,0,0,attack
tcp,S1,370,0,458,0,100,0,0,attack
tcp,S1,148,0,341,0,100,0,0,attack
tcp,S1,296,0,642,0,100,0,0,attack
tcp,S1,370,0,63,0,100,0,0,attack
tcp,OTH,60,0,953,0,47,0,0,attack
tcp,S1,370,0,348,0,100,0,0,attack
tcp,S1,296,0,570,0,100,0,0,attack
tcp,OTH,60,0,411,0,80,0,0,attack
tcp,OTH,100,0,275,0,50,0,0,attack
tcp,S1,296,0,661,0,100,0,0,attack
tcp,S1,74,0,323,0,100,0,0,attack
tcp,RSTO,1165,958,30,0,55,0,0,attack
tcp,OTH,81,0,148,0,50,0,0,attack
tcp,S1,296,0,481,0,100,0,0,attack
tcp,S1,148,0,123,0,100,0,0,attack
tcp,OTH,93,0,281,0,50,0,0,attack
tcp,S2,4710,74,610,0,100,0,0,attack
tcp,OTH,144,0,90,0,98,0,0,attack
tcp,RSTO,1157,958,38,0,63,0,0,attack
tcp,RSTO,1082,958,52,0,81,0,0,attack
tcp,RSTO,1172,1024,143,0,100,0,0,attack
tcp,S1,370,0,223,0,100,0,0,attack
tcp,S1,370,0,281,0,100,0,0,attack
tcp,S1,296,0,453,0,100,0,0,attack
tcp,RSTO,1135,958,102,0,100,0,0,attack
tcp,OTH,66,0,429,0,89,0,0,attack
tcp,OTH,83,0,147,0,50,0,0,attack
tcp,OTH,66,0,562,0,73,0,0,attack
tcp,S1,370,0,250,0,100,0,0,attack
tcp,S1,370,0,453,0,100,0,0,attack
tcp,S1,548,140,497,0,89,0,0,attack
tcp,S1,296,0,498,0,100,0,0,attack
tcp,RSTO,1104,958,41,0,75,0,0,attack
tcp,S1,370,0,239,0,100,0,0,attack
tcp,OTH,105,0,51,0,50,0,0,attack
tcp,OTH,66,0,595,0,90,0,0,attack
tcp,S1,370,0,28,0,100,0,0,attack
tcp,S1,370,0,305,0,100,0,0,attack
tcp,S1,148,0,47,0,100,0,0,attack
tcp,S1,296,0,642,0,100,0,0,attack
tcp,S1,296,0,106,0,100,0,0,attack
tcp,S1,370,0,591,0,100,0,0,attack
tcp,S1,296,0,337,0,100,0,0,attack
tcp,S1,548,140,525,0,100,0,0,attack
tcp,S2,1501,140,140,0,100,0,0,attack
tcp,S1,296,0,78,0,100,0,0,attack
tcp,S2,1353,140,141,0,100,0,0,attack
tcp,OTH,60,0,1138,0,54,0,0,attack
tcp,OTH,60,0,380,0,90,0,0,attack
tcp,S1,296,0,458,0,100,0,0,attack
tcp,OTH,66,0,488,0,86,0,0,attack
tcp,OTH,116,0,244,0,50,0,0,attack
tcp,S1,370,0,98,0,100,0,0,attack
tcp,S1,148,0,277,0,100,0,0,attack
tcp,S1,296,0,800,0,100,0,0,attack
tcp,S1,296,0,936,0,100,0,0,attack
tcp,OTH,60,0,742,0,27,0,0,attack
tcp,OTH,60,0,2,0,30,0,0,attack
tcp,OTH,92,0,160,0,50,0,0,attack
tcp,S1,370,0,259,0,100,0,0,attack
