% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,296,666,100,100,0,0,slowRead
tcp,RSTO,3430,802,100,100,0,0,slowRead
tcp,S1,296,612,100,100,0,0,slowRead
tcp,S1,370,899,100,100,0,0,slowRead
tcp,OTH,66,556,78,78,0,0,slowRead
tcp,RSTO,1139,544,100,100,0,0,slowRead
tcp,S1,2702,449,100,100,0,0,slowRead
tcp,S1,296,220,100,100,0,0,slowRead
tcp,RSTO,1139,486,100,100,0,0,slowRead
tcp,S1,296,641,100,100,0,0,slowRead
tcp,OTH,60,69,51,51,0,0,slowRead
tcp,S1,296,598,100,100,0,0,slowRead
tcp,OTH,105,143,50,50,0,0,slowRead
tcp,OTH,84,242,50,50,0,0,slowRead
tcp,S1,296,290,100,100,0,0,slowRead
tcp,OTH,116,219,50,50,0,0,slowRead
tcp,S1,296,163,100,100,0,0,slowRead
tcp,S1,74,542,100,100,0,0,slowRead
tcp,S1,296,435,100,100,0,0,slowRead
tcp,S1,222,792,100,100,0,0,slowRead
tcp,RSTO,1034,417,100,100,0,0,slowRead
tcp,S1,296,23,24,24,0,0,slowRead
tcp,OTH,128,261,50,50,0,0,slowRead
tcp,RSTO,3504,621,100,100,0,0,slowRead
tcp,S1,296,224,100,100,0,0,slowRead
tcp,OTH,114,186,50,50,0,0,slowRead
tcp,OTH,60,856,49,49,0,0,slowRead
tcp,OTH,60,386,84,84,0,0,slowRead
tcp,OTH,60,703,51,51,0,0,slowRead
tcp,OTH,173,653,89,89,0,0,slowRead
tcp,S1,296,330,100,100,0,0,slowRead
tcp,S1,296,319,100,100,0,0,slowRead
tcp,OTH,60,845,29,29,0,0,slowRead
tcp,OTH,66,486,89,89,0,0,slowRead
tcp,S1,902,139,100,100,0,0,slowRead
tcp,S1,148,447,100,100,0,0,slowRead
tcp,S1,296,451,100,100,0,0,slowRead
tcp,S1,296,60,61,61,0,0,slowRead
tcp,OTH,109,51,54,54,0,0,slowRead
tcp,OTH,125,84,50,50,0,0,slowRead
tcp,S1,296,26,100,100,0,0,slowRead
tcp,S1,296,225,100,100,0,0,slowRead
tcp,S1,74,764,100,100,0,0,slowRead
tcp,S1,296,388,100,100,0,0,slowRead
tcp,S1,370,939,100,100,0,0,slowRead
tcp,OTH,66,560,74,74,0,0,slowRead
tcp,S1,296,283,100,100,0,0,slowRead
tcp,RSTO,1306,265,100,100,0,0,slowRead
tcp,OTH,90,70,50,50,0,0,slowRead
tcp,OTH,84,149,50,50,0,0,slowRead
tcp,S1,296,286,100,100,0,0,slowRead
tcp,S1,370,639,100,100,0,0,slowRead
tcp,S1,296,514,100,100,0,0,slowRead
tcp,S1,621,745,99,99,0,0,slowRead
tcp,S1,936,58,73,72,0.01,0,slowRead
tcp,RSTO,975,9,13,13,0,0,slowRead
tcp,OTH,105,136,50,50,0,0,slowRead
tcp,S1,74,501,100,100,0,0,slowRead
tcp,OTH,110,15,18,18,0,0,slowRead
tcp,S1,296,560,100,100,0,0,slowRead
tcp,RSTO,2156,8,52,52,0,0,slowRead
tcp,RSTO,1256,344,100,100,0,0,slowRead
tcp,OTH,103,290,50,50,0,0,slowRead
tcp,S1,370,583,100,100,0,0,slowRead
tcp,OTH,60,1097,50,50,0,0,slowRead
tcp,OTH,525,5,79,79,0,0,slowRead
tcp,OTH,408,297,50,50,0,0,slowRead
tcp,S1,148,133,100,100,0,0,slowRead
tcp,OTH,60,849,50,50,0,0,slowRead
tcp,S1,926,310,100,100,0,0,slowRead
tcp,OTH,60,990,41,41,0,0,slowRead
tcp,OTH,66,510,94,94,0,0,slowRead
tcp,S1,370,309,100,100,0,0,slowRead
tcp,S1,296,678,100,100,0,0,slowRead
tcp,S1,74,579,100,100,0,0,slowRead
tcp,OTH,60,838,51,51,0,0,slowRead
tcp,S1,296,661,100,100,0,0,slowRead
tcp,OTH,60,1017,50,50,0,0,slowRead
tcp,OTH,60,1188,57,57,0,0,slowRead
tcp,RSTO,975,55,59,59,0,0,slowRead
tcp,OTH,112,66,50,50,0,0,slowRead
tcp,RSTO,1300,266,100,100,0,0,slowRead
tcp,S1,722,25,67,66,0.01,0,slowRead
tcp,S1,296,177,100,100,0,0,slowRead
tcp,S1,296,455,100,100,0,0,slowRead
tcp,OTH,110,80,50,50,0,0,slowRead
tcp,OTH,60,984,35,35,0,0,slowRead
tcp,OTH,82,119,50,50,0,0,slowRead
tcp,OTH,60,413,83,83,0,0,slowRead
tcp,S1,2192,346,100,100,0,0,slowRead
tcp,OTH,60,287,51,51,0,0,slowRead
tcp,RSTO,951,104,99,99,0,0,slowRead
tcp,OTH,54,11,11,11,0,0,slowRead
tcp,S1,296,50,51,51,0,0,slowRead
tcp,S1,370,974,100,100,0,0,slowRead
tcp,S1,74,811,100,100,0,0,slowRead
tcp,S1,370,533,99,99,0,0,slowRead
tcp,S1,370,721,100,100,0,0,slowRead
tcp,RSTO,1078,169,100,100,0,0,slowRead
tcp,S1,296,120,100,100,0,0,slowRead
tcp,OTH,60,880,33,33,0,0,slowRead
tcp,RSTO,3122,382,100,100,0,0,slowRead
tcp,OTH,86,37,60,60,0,0,slowRead
tcp,S1,370,728,100,100,0,0,slowRead
tcp,S1,370,809,100,100,0,0,slowRead
tcp,OTH,66,484,86,86,0,0,slowRead
tcp,S1,296,607,100,100,0,0,slowRead
tcp,OTH,60,1082,50,50,0,0,slowRead
tcp,RSTO,1264,493,100,100,0,0,slowRead
tcp,S1,296,446,100,100,0,0,slowRead
tcp,OTH,95,199,50,50,0,0,slowRead
tcp,OTH,166,564,94,94,0,0,slowRead
tcp,OTH,54,3,22,22,0,0,slowRead
tcp,OTH,66,411,89,89,0,0,slowRead
tcp,OTH,168,574,92,92,0,0,slowRead
tcp,RSTO,1300,272,100,100,0,0,slowRead
tcp,OTH,66,346,80,80,0,0,slowRead
tcp,RSTO,1256,300,100,100,0,0,slowRead
tcp,S1,621,770,100,100,0,0,slowRead
tcp,OTH,83,7,7,7,0,0,slowRead
tcp,S1,370,458,100,100,0,0,slowRead
tcp,S1,1226,280,100,100,0,0,slowRead
tcp,S1,148,428,100,100,0,0,slowRead
tcp,RSTO,2321,601,100,100,0,0,slowRead
tcp,S1,836,428,100,100,0,0,slowRead
tcp,RSTO,1131,260,100,100,0,0,slowRead
tcp,OTH,178,565,94,94,0,0,slowRead
tcp,RSTO,882,106,100,100,0,0,slowRead
tcp,S1,930,78,88,87,0.01,0,slowRead
tcp,S1,296,508,100,100,0,0,slowRead
tcp,S1,74,847,100,100,0,0,slowRead
tcp,RSTO,1300,357,100,100,0,0,slowRead
tcp,S1,370,678,100,100,0,0,slowRead
tcp,S1,222,993,100,100,0,0,slowRead
tcp,OTH,97,254,50,50,0,0,slowRead
tcp,S1,296,380,100,100,0,0,slowRead
tcp,S1,148,482,100,100,0,0,slowRead
tcp,S1,222,48,100,100,0,0,slowRead
tcp,OTH,66,455,86,86,0,0,slowRead
tcp,S1,148,124,100,100,0,0,slowRead
tcp,S1,719,199,99,99,0,0,slowRead
tcp,S1,296,435,100,100,0,0,slowRead
tcp,OTH,66,381,90,90,0,0,slowRead
tcp,RSTO,975,118,100,100,0,0,slowRead
tcp,OTH,60,882,35,35,0,0,slowRead
tcp,OTH,60,1065,51,51,0,0,slowRead
tcp,OTH,60,758,44,44,0,0,slowRead
tcp,S1,74,573,100,100,0,0,slowRead
tcp,S1,296,144,100,100,0,0,slowRead
tcp,OTH,408,297,50,50,0,0,slowRead
tcp,S1,296,18,100,100,0,0,slowRead
tcp,OTH,102,98,50,50,0,0,slowRead
tcp,S1,296,95,96,96,0,0,slowRead
tcp,RSTO,1264,449,100,100,0,0,slowRead
tcp,S1,148,190,100,100,0,0,slowRead
tcp,RSTO,909,220,100,100,0,0,slowRead
tcp,OTH,169,573,92,92,0,0,slowRead
tcp,OTH,60,1015,41,41,0,0,slowRead
tcp,OTH,121,50,64,64,0,0,slowRead
tcp,RSTO,3430,418,100,100,0,0,slowRead
tcp,S1,370,599,100,100,0,0,slowRead
tcp,S1,296,276,100,100,0,0,slowRead
tcp,S1,370,941,100,100,0,0,slowRead
tcp,OTH,60,1023,51,51,0,0,slowRead
tcp,OTH,112,197,50,50,0,0,slowRead
tcp,OTH,60,669,52,52,0,0,slowRead
tcp,S1,296,186,100,100,0,0,slowRead
tcp,RSTO,1100,71,88,88,0,0,slowRead
tcp,RSTO,1100,52,79,79,0,0,slowRead
tcp,S1,296,321,100,100,0,0,slowRead
tcp,OTH,60,799,49,49,0,0,slowRead
tcp,OTH,125,116,50,50,0,0,slowRead
tcp,S1,621,661,96,96,0,0,slowRead
tcp,S1,1226,283,100,100,0,0,slowRead
tcp,OTH,111,82,50,50,0,0,slowRead
tcp,S1,148,332,100,100,0,0,slowRead
tcp,S1,296,116,100,100,0,0,slowRead
tcp,OTH,94,257,50,50,0,0,slowRead
tcp,RSTO,1556,256,100,100,0,0,slowRead
tcp,OTH,110,229,50,50,0,0,slowRead
tcp,S1,741,172,100,100,0,0,slowRead
tcp,S1,296,431,100,100,0,0,slowRead
tcp,OTH,81,75,50,50,0,0,slowRead
tcp,S1,296,584,100,100,0,0,slowRead
tcp,S1,148,116,100,100,0,0,slowRead
tcp,S1,370,430,100,100,0,0,slowRead
tcp,S1,370,499,99,99,0,0,slowRead
tcp,OTH,60,1050,52,52,0,0,slowRead
tcp,S1,74,738,100,100,0,0,slowRead
tcp,RSTO,1644,307,100,100,0,0,slowRead
tcp,S1,296,172,100,100,0,0,slowRead
tcp,OTH,90,203,50,50,0,0,slowRead
tcp,S1,296,459,100,100,0,0,slowRead
tcp,S1,296,633,100,100,0,0,slowRead
tcp,OTH,66,350,81,81,0,0,slowRead
tcp,S1,296,170,100,100,0,0,slowRead
tcp,OTH,60,1010,36,36,0,0,slowRead
tcp,OTH,105,192,52,52,0,0,slowRead
tcp,OTH,408,4,56,56,0,0,slowRead
tcp,S1,296,645,100,100,0,0,slowRead
tcp,OTH,116,71,50,50,0,0,slowRead
tcp,OTH,116,69,50,50,0,0,slowRead
tcp,S1,370,621,100,100,0,0,slowRead
tcp,S1,222,28,75,75,0,0,slowRead
tcp,OTH,125,280,50,50,0,0,slowRead
tcp,OTH,60,769,46,46,0,0,slowRead
tcp,S1,148,141,100,100,0,0,slowRead
tcp,OTH,101,204,50,50,0,0,slowRead
tcp,S1,148,318,99,98,0.01,0,slowRead
tcp,S1,296,395,100,100,0,0,slowRead
tcp,RSTO,1256,320,100,100,0,0,slowRead
tcp,OTH,60,1164,50,50,0,0,slowRead
tcp,S1,926,322,100,100,0,0,slowRead
tcp,RSTO,1144,118,100,100,0,0,slowRead
tcp,S1,296,291,100,100,0,0,slowRead
tcp,S1,74,667,100,100,0,0,slowRead
tcp,S1,4636,203,100,100,0,0,slowRead
tcp,OTH,408,300,50,50,0,0,slowRead
tcp,S1,296,603,100,100,0,0,slowRead
tcp,S1,148,2,95,95,0,0,slowRead
tcp,S1,296,300,100,100,0,0,slowRead
tcp,S1,296,385,100,100,0,0,slowRead
tcp,OTH,60,776,46,46,0,0,slowRead
tcp,S1,296,17,100,100,0,0,slowRead
tcp,S1,370,587,100,100,0,0,slowRead
tcp,OTH,628,1,26,26,0,0,slowRead
tcp,OTH,66,356,79,79,0,0,slowRead
tcp,S1,987,141,100,100,0,0,slowRead
tcp,OTH,643,1,59,59,0,0,slowRead
tcp,RSTO,975,107,100,100,0,0,slowRead
tcp,S1,296,155,100,100,0,0,slowRead
tcp,OTH,525,7,53,53,0,0,slowRead
tcp,RSTO,957,752,100,100,0,0,slowRead
tcp,S1,902,104,96,96,0,0,slowRead
tcp,S1,296,487,100,100,0,0,slowRead
tcp,OTH,66,624,74,74,0,0,slowRead
tcp,S1,370,266,100,100,0,0,slowRead
tcp,S1,621,710,96,96,0,0,slowRead
tcp,OTH,60,719,49,49,0,0,slowRead
tcp,S1,370,940,100,100,0,0,slowRead
tcp,OTH,66,531,81,81,0,0,slowRead
tcp,OTH,60,1062,51,51,0,0,slowRead
tcp,OTH,100,102,50,50,0,0,slowRead
tcp,OTH,60,1079,50,50,0,0,slowRead
tcp,OTH,60,545,81,81,0,0,slowRead
tcp,OTH,81,100,50,50,0,0,slowRead
tcp,OTH,60,411,89,89,0,0,slowRead
tcp,RSTO,1644,315,100,100,0,0,slowRead
tcp,S1,296,539,100,100,0,0,slowRead
tcp,OTH,66,11,11,11,0,0,slowRead
tcp,OTH,100,79,50,50,0,0,slowRead
tcp,S1,296,169,100,100,0,0,slowRead
tcp,S1,74,623,100,100,0,0,slowRead
tcp,S1,222,936,100,100,0,0,slowRead
tcp,OTH,133,299,50,50,0,0,slowRead
tcp,OTH,113,29,29,29,0,0,slowRead
tcp,S1,296,74,75,75,0,0,slowRead
tcp,S1,370,923,100,100,0,0,slowRead
tcp,OTH,108,261,50,50,0,0,slowRead
tcp,OTH,60,496,86,86,0,0,slowRead
tcp,OTH,60,660,56,56,0,0,slowRead
tcp,S1,370,856,100,100,0,0,slowRead
tcp,OTH,60,686,59,59,0,0,slowRead
tcp,OTH,60,1106,47,47,0,0,slowRead
tcp,S1,148,378,100,100,0,0,slowRead
tcp,RSTO,1131,327,100,100,0,0,slowRead
tcp,OTH,60,752,54,54,0,0,slowRead
tcp,S1,296,554,100,100,0,0,slowRead
tcp,OTH,66,582,90,90,0,0,slowRead
tcp,RSTO,909,150,100,100,0,0,slowRead
tcp,OTH,100,14,22,22,0,0,slowRead
tcp,OTH,76,176,50,50,0,0,slowRead
tcp,S1,296,604,100,100,0,0,slowRead
tcp,OTH,111,229,50,50,0,0,slowRead
tcp,OTH,125,119,50,50,0,0,slowRead
tcp,S1,296,41,100,100,0,0,slowRead
tcp,OTH,60,338,76,76,0,0,slowRead
tcp,S1,74,495,99,99,0,0,slowRead
tcp,S1,370,962,100,100,0,0,slowRead
tcp,OTH,60,1007,48,48,0,0,slowRead
tcp,OTH,609,8,57,57,0,0,slowRead
tcp,OTH,525,40,72,72,0,0,slowRead
tcp,OTH,60,663,72,72,0,0,slowRead
tcp,S1,296,278,100,100,0,0,slowRead
tcp,S1,74,625,100,100,0,0,slowRead
tcp,S1,296,410,100,100,0,0,slowRead
tcp,OTH,103,207,52,52,0,0,slowRead
tcp,S1,222,964,100,100,0,0,slowRead
tcp,S1,370,335,100,100,0,0,slowRead
tcp,S1,296,462,100,100,0,0,slowRead
tcp,S1,296,332,100,100,0,0,slowRead
tcp,OTH,60,111,48,48,0,0,slowRead
tcp,S1,296,259,100,100,0,0,slowRead
tcp,S1,296,91,100,100,0,0,slowRead
tcp,OTH,60,687,48,48,0,0,slowRead
tcp,S1,370,57,100,100,0,0,slowRead
tcp,S1,977,718,100,100,0,0,slowRead
tcp,S1,1013,396,100,100,0,0,slowRead
tcp,OTH,60,878,31,31,0,0,slowRead
tcp,S1,710,113,99,99,0,0,slowRead
tcp,S1,296,342,100,100,0,0,slowRead
tcp,S1,370,686,100,100,0,0,slowRead
tcp,OTH,103,77,50,50,0,0,slowRead
tcp,OTH,54,17,42,42,0,0,slowRead
tcp,S1,370,286,100,100,0,0,slowRead
tcp,S1,148,181,100,100,0,0,slowRead
tcp,S1,370,804,100,100,0,0,slowRead
tcp,S1,296,306,100,100,0,0,slowRead
tcp,RSTO,1034,411,100,100,0,0,slowRead
tcp,S1,296,246,100,100,0,0,slowRead
tcp,S1,296,307,100,100,0,0,slowRead
tcp,OTH,60,944,52,52,0,0,slowRead
tcp,OTH,79,92,50,50,0,0,slowRead
tcp,OTH,103,100,50,50,0,0,slowRead
tcp,S1,621,765,99,99,0,0,slowRead
tcp,S1,296,389,100,100,0,0,slowRead
tcp,S1,222,979,100,100,0,0,slowRead
tcp,S1,296,610,100,100,0,0,slowRead
tcp,S1,296,204,100,100,0,0,slowRead
tcp,S1,74,460,98,98,0,0,slowRead
tcp,S1,296,471,100,100,0,0,slowRead
tcp,S1,729,178,100,100,0,0,slowRead
tcp,S1,902,111,98,98,0,0,slowRead
tcp,S1,222,776,100,100,0,0,slowRead
tcp,S1,370,699,100,100,0,0,slowRead
tcp,S1,296,137,100,100,0,0,slowRead
tcp,S1,370,418,100,100,0,0,slowRead
tcp,OTH,408,3,56,56,0,0,slowRead
tcp,OTH,650,4,29,29,0,0,slowRead
tcp,OTH,66,498,93,93,0,0,slowRead
tcp,OTH,101,80,50,50,0,0,slowRead
tcp,OTH,525,10,57,57,0,0,slowRead
tcp,S1,296,423,100,100,0,0,slowRead
tcp,S1,370,802,100,100,0,0,slowRead
tcp,S1,148,322,99,98,0.01,0,slowRead
tcp,S1,148,154,100,100,0,0,slowRead
tcp,RSTO,928,20,55,54,0.02,0,slowRead
tcp,S1,296,680,100,100,0,0,slowRead
tcp,S1,296,559,100,100,0,0,slowRead
tcp,OTH,66,575,89,89,0,0,slowRead
tcp,RSTO,1100,101,100,100,0,0,slowRead
tcp,S1,296,650,100,100,0,0,slowRead
tcp,RSTO,1034,204,100,100,0,0,slowRead
tcp,OTH,60,954,46,46,0,0,slowRead
tcp,S1,370,210,100,100,0,0,slowRead
tcp,S1,296,497,100,100,0,0,slowRead
tcp,OTH,66,526,81,81,0,0,slowRead
tcp,RSTO,1256,295,100,100,0,0,slowRead
tcp,OTH,60,785,46,46,0,0,slowRead
tcp,S1,296,174,100,100,0,0,slowRead
tcp,OTH,100,181,50,50,0,0,slowRead
tcp,OTH,124,173,50,50,0,0,slowRead
tcp,OTH,637,7,32,32,0,0,slowRead
tcp,RSTO,1644,290,100,100,0,0,slowRead
tcp,OTH,105,12,20,20,0,0,slowRead
tcp,OTH,72,99,50,50,0,0,slowRead
tcp,OTH,66,614,90,90,0,0,slowRead
tcp,RSTO,3240,236,100,100,0,0,slowRead
tcp,OTH,121,135,50,50,0,0,slowRead
tcp,OTH,408,6,12,12,0,0,slowRead
tcp,S1,716,187,99,99,0,0,slowRead
tcp,S1,296,163,100,100,0,0,slowRead
tcp,OTH,60,942,49,49,0,0,slowRead
tcp,OTH,343,12,22,22,0,0,slowRead
tcp,OTH,115,47,55,55,0,0,slowRead
tcp,S1,296,478,100,100,0,0,slowRead
tcp,S1,296,345,100,100,0,0,slowRead
tcp,S1,148,205,100,100,0,0,slowRead
tcp,S1,370,708,100,100,0,0,slowRead
tcp,S1,148,452,100,100,0,0,slowRead
tcp,S1,926,239,100,100,0,0,slowRead
tcp,OTH,102,14,57,57,0,0,slowRead
tcp,S1,296,628,100,100,0,0,slowRead
tcp,OTH,124,235,50,50,0,0,slowRead
tcp,S1,296,114,100,100,0,0,slowRead
tcp,S1,222,700,100,100,0,0,slowRead
tcp,S1,296,87,88,88,0,0,slowRead
tcp,RSTO,1144,42,46,46,0,0,slowRead
tcp,S1,370,683,100,100,0,0,slowRead
tcp,OTH,66,572,74,74,0,0,slowRead
tcp,OTH,94,8,61,61,0,0,slowRead
tcp,S1,74,529,100,100,0,0,slowRead
tcp,OTH,128,190,50,50,0,0,slowRead
tcp,OTH,60,1153,47,47,0,0,slowRead
tcp,S1,296,33,34,34,0,0,slowRead
tcp,S1,222,648,100,100,0,0,slowRead
tcp,RSTO,3504,549,100,100,0,0,slowRead
tcp,OTH,127,199,50,50,0,0,slowRead
tcp,OTH,60,563,75,75,0,0,slowRead
tcp,S1,4562,851,100,100,0,0,slowRead
tcp,S1,370,355,100,100,0,0,slowRead
tcp,S1,970,738,100,100,0,0,slowRead
tcp,S1,296,182,100,100,0,0,slowRead
tcp,RSTO,3504,586,100,100,0,0,slowRead
tcp,OTH,60,715,64,64,0,0,slowRead
tcp,S1,958,737,100,100,0,0,slowRead
tcp,S1,902,219,100,100,0,0,slowRead
tcp,S1,296,124,100,100,0,0,slowRead
tcp,S1,902,215,100,100,0,0,slowRead
tcp,OTH,525,9,56,56,0,0,slowRead
tcp,S1,4414,759,100,100,0,0,slowRead
tcp,S1,794,213,100,100,0,0,slowRead
tcp,S1,296,328,100,100,0,0,slowRead
tcp,OTH,525,293,50,50,0,0,slowRead
tcp,RSTO,1256,321,100,100,0,0,slowRead
tcp,S1,926,297,100,100,0,0,slowRead
tcp,OTH,60,567,74,74,0,0,slowRead
tcp,OTH,66,505,93,93,0,0,slowRead
tcp,S1,296,291,100,100,0,0,slowRead
tcp,S1,222,138,100,100,0,0,slowRead
tcp,S1,370,792,100,100,0,0,slowRead
tcp,RSTO,1308,523,100,100,0,0,slowRead
tcp,S1,296,27,28,28,0,0,slowRead
tcp,S1,968,22,56,55,0.02,0,slowRead
tcp,OTH,60,751,47,47,0,0,slowRead
tcp,S1,370,775,100,100,0,0,slowRead
tcp,S1,370,434,100,100,0,0,slowRead
tcp,OTH,60,769,43,43,0,0,slowRead
tcp,S1,370,252,100,100,0,0,slowRead
tcp,OTH,92,245,50,50,0,0,slowRead
tcp,S1,296,657,100,100,0,0,slowRead
tcp,S1,148,143,100,100,0,0,slowRead
tcp,S1,296,468,100,100,0,0,slowRead
tcp,S1,296,610,100,100,0,0,slowRead
tcp,RSTO,1139,468,100,100,0,0,slowRead
tcp,S1,370,694,100,100,0,0,slowRead
tcp,S1,148,244,99,98,0.01,0,slowRead
tcp,S1,296,143,100,100,0,0,slowRead
tcp,S1,370,507,99,99,0,0,slowRead
tcp,S1,370,274,100,100,0,0,slowRead
tcp,OTH,89,254,50,50,0,0,slowRead
tcp,OTH,96,35,43,43,0,0,slowRead
tcp,S1,74,668,100,100,0,0,slowRead
tcp,S1,296,317,100,100,0,0,slowRead
tcp,S1,296,90,100,100,0,0,slowRead
tcp,RSTO,1300,235,100,100,0,0,slowRead
tcp,RSTO,1034,154,100,100,0,0,slowRead
tcp,OTH,60,1044,49,49,0,0,slowRead
tcp,S1,370,912,100,100,0,0,slowRead
tcp,S1,370,230,100,100,0,0,slowRead
tcp,S1,296,232,100,100,0,0,slowRead
tcp,OTH,60,858,49,49,0,0,slowRead
tcp,RSTO,909,432,100,100,0,0,slowRead
tcp,RSTO,921,136,100,100,0,0,slowRead
tcp,OTH,60,1070,49,49,0,0,slowRead
tcp,S1,296,187,100,100,0,0,slowRead
tcp,S1,296,219,100,100,0,0,slowRead
tcp,S1,148,508,100,100,0,0,slowRead
tcp,S1,296,415,100,100,0,0,slowRead
tcp,S1,296,646,100,100,0,0,slowRead
tcp,S1,621,773,100,100,0,0,slowRead
tcp,S1,370,616,100,100,0,0,slowRead
tcp,OTH,112,277,50,50,0,0,slowRead
tcp,S1,296,603,100,100,0,0,slowRead
tcp,S1,296,61,62,62,0,0,slowRead
tcp,RSTO,3430,426,100,100,0,0,slowRead
tcp,OTH,66,384,90,90,0,0,slowRead
tcp,S1,902,201,100,100,0,0,slowRead
tcp,S1,370,518,99,99,0,0,slowRead
tcp,S1,723,17,66,65,0.02,0,slowRead
tcp,S1,148,226,100,100,0,0,slowRead
tcp,S1,1010,33,48,47,0.02,0,slowRead
tcp,RSTO,967,720,100,100,0,0,slowRead
tcp,OTH,60,10,59,59,0,0,slowRead
tcp,RSTO,1264,467,100,100,0,0,slowRead
tcp,OTH,60,1017,56,56,0,0,slowRead
tcp,S1,222,117,100,100,0,0,slowRead
tcp,S1,370,269,100,100,0,0,slowRead
tcp,S1,222,680,100,100,0,0,slowRead
tcp,S1,1058,252,100,100,0,0,slowRead
tcp,S1,222,56,82,82,0,0,slowRead
tcp,OTH,95,287,50,50,0,0,slowRead
tcp,S1,222,645,100,100,0,0,slowRead
tcp,S1,296,137,100,100,0,0,slowRead
tcp,OTH,60,1017,47,47,0,0,slowRead
tcp,S1,296,486,100,100,0,0,slowRead
tcp,S1,148,160,100,100,0,0,slowRead
tcp,S1,370,157,100,100,0,0,slowRead
tcp,S1,296,331,100,100,0,0,slowRead
tcp,RSTO,909,186,100,100,0,0,slowRead
tcp,OTH,114,29,85,85,0,0,slowRead
tcp,OTH,66,495,86,86,0,0,slowRead
tcp,S1,296,461,100,100,0,0,slowRead
tcp,RSTO,1034,176,100,100,0,0,slowRead
tcp,S1,370,223,100,100,0,0,slowRead
tcp,S1,370,25,100,100,0,0,slowRead
tcp,OTH,66,319,68,68,0,0,slowRead
tcp,S1,222,29,76,76,0,0,slowRead
tcp,S1,74,703,100,100,0,0,slowRead
tcp,OTH,114,114,50,50,0,0,slowRead
tcp,OTH,60,461,86,86,0,0,slowRead
tcp,S1,222,35,77,77,0,0,slowRead
tcp,S1,836,440,100,100,0,0,slowRead
tcp,RSTO,1100,88,96,96,0,0,slowRead
tcp,S1,968,8,53,52,0.02,0,slowRead
tcp,S1,222,894,100,100,0,0,slowRead
tcp,OTH,66,509,94,94,0,0,slowRead
tcp,S1,74,637,100,100,0,0,slowRead
tcp,OTH,60,841,48,48,0,0,slowRead
tcp,S1,370,429,100,100,0,0,slowRead
tcp,S1,978,116,100,100,0,0,slowRead
tcp,OTH,60,699,51,51,0,0,slowRead
tcp,OTH,116,165,50,50,0,0,slowRead
tcp,S1,621,702,96,96,0,0,slowRead
tcp,RSTO,1100,48,77,77,0,0,slowRead
tcp,RSTO,1078,212,100,100,0,0,slowRead
tcp,OTH,114,102,50,50,0,0,slowRead
tcp,S1,296,31,32,32,0,0,slowRead
tcp,S1,296,683,100,100,0,0,slowRead
tcp,S1,370,600,100,100,0,0,slowRead
tcp,S1,296,528,100,100,0,0,slowRead
tcp,OTH,66,328,68,68,0,0,slowRead
tcp,S1,727,83,89,88,0.01,0,slowRead
tcp,OTH,109,256,50,50,0,0,slowRead
tcp,S1,370,460,100,100,0,0,slowRead
tcp,OTH,123,197,50,50,0,0,slowRead
tcp,S1,902,98,94,93,0.01,0,slowRead
tcp,S1,370,751,100,100,0,0,slowRead
tcp,OTH,60,109,50,50,0,0,slowRead
tcp,S1,984,83,91,90,0.01,0,slowRead
tcp,OTH,60,890,48,48,0,0,slowRead
tcp,S1,148,269,100,100,0,0,slowRead
tcp,RSTO,1078,439,100,100,0,0,slowRead
tcp,OTH,60,1124,49,49,0,0,slowRead
tcp,S1,296,518,100,100,0,0,slowRead
tcp,S1,74,610,100,100,0,0,slowRead
tcp,S1,296,590,100,100,0,0,slowRead
tcp,RSTO,1308,541,100,100,0,0,slowRead
tcp,OTH,60,834,44,44,0,0,slowRead
tcp,S1,74,549,100,100,0,0,slowRead
tcp,OTH,66,16,16,41,0,0.61,normal
tcp,RSTO,2042,6,6,21,0,0.71,normal
tcp,OTH,60,31,31,46,0,0.33,normal
tcp,SF,272,2,2,2,0,0,normal
tcp,OTH,60,23,35,42,0,0.17,normal
tcp,SF,1955,0,0,47,0,1,normal
tcp,SF,7253,2,2,51,0,0.96,normal
tcp,OTH,60,145,37,37,0,0,normal
tcp,OTH,60,8,8,54,0,0.85,normal
tcp,OTH,66,259,35,35,0,0,normal
tcp,OTH,60,213,32,32,0,0,normal
tcp,OTH,60,291,38,38,0,0,normal
tcp,OTH,60,81,18,18,0,0,normal
tcp,OTH,66,166,35,35,0,0,normal
