% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE, normal:NORMAL-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,RSTO,1198,390,1,0,100,0,LOW_RATE
tcp,S1,370,127,1,0,100,0,LOW_RATE
tcp,S1,296,698,1,0,100,0,LOW_RATE
tcp,S1,737,36,0.97,0,66,0,LOW_RATE
tcp,OTH,66,318,1,0,67,0,LOW_RATE
tcp,OTH,162,260,1,0,100,0,LOW_RATE
tcp,S1,296,291,1,0,100,0,LOW_RATE
tcp,OTH,60,905,1,0,40,0,LOW_RATE
tcp,S1,222,8,1,0,100,0,LOW_RATE
tcp,RSTO,1153,125,0.99,0,100,0,LOW_RATE
tcp,RSTO,1159,728,1,0,100,0,LOW_RATE
tcp,S1,296,91,1,0,100,0,LOW_RATE
tcp,S1,370,703,1,0,100,0,LOW_RATE
tcp,S2,5046,736,1,0,100,0,LOW_RATE
tcp,S1,296,573,1,0,100,0,LOW_RATE
tcp,S1,148,117,1,0,100,0,LOW_RATE
tcp,S1,296,414,1,0,100,0,LOW_RATE
tcp,S1,296,747,1,0,100,0,LOW_RATE
tcp,S1,74,399,1,0,100,0,LOW_RATE
tcp,S2,2706,362,1,0,100,0,LOW_RATE
tcp,OTH,66,443,1,0,87,0,LOW_RATE
tcp,S1,148,575,1,0,100,0,LOW_RATE
tcp,OTH,525,298,1,0,53,0,LOW_RATE
tcp,OTH,102,88,1,0,50,0,LOW_RATE
tcp,S2,1499,97,1,0,100,0,LOW_RATE
tcp,S1,370,52,1,0,100,0,LOW_RATE
tcp,S1,74,285,1,0,100,0,LOW_RATE
tcp,S1,370,243,1,0,100,0,LOW_RATE
tcp,S1,370,587,1,0,100,0,LOW_RATE
tcp,OTH,66,563,1,0,76,0,LOW_RATE
tcp,S1,148,280,1,0,100,0,LOW_RATE
tcp,OTH,60,769,1,0,23,0,LOW_RATE
tcp,S1,148,426,1,0,100,0,LOW_RATE
tcp,OTH,60,1087,1,0,46,0,LOW_RATE
tcp,OTH,113,229,1,0,50,0,LOW_RATE
tcp,S1,74,308,1,0,100,0,LOW_RATE
tcp,S1,370,455,1,0,100,0,LOW_RATE
tcp,OTH,60,695,1,0,48,0,LOW_RATE
tcp,S1,296,287,1,0,100,0,LOW_RATE
tcp,OTH,97,48,1,0,57,0,LOW_RATE
tcp,OTH,66,406,1,0,84,0,LOW_RATE
tcp,S1,296,219,1,0,100,0,LOW_RATE
tcp,RSTO,1143,715,1,0,100,0,LOW_RATE
tcp,S1,296,482,1,0,100,0,LOW_RATE
tcp,OTH,60,496,1,0,77,0.01,LOW_RATE
tcp,S1,370,2,1,0,100,0,LOW_RATE
tcp,OTH,60,959,1,0,45,0.02,LOW_RATE
tcp,S1,370,60,1,0,100,0,LOW_RATE
tcp,OTH,60,505,1,0,71,0.01,LOW_RATE
tcp,S1,296,659,1,0,100,0,LOW_RATE
tcp,S1,370,207,1,0,100,0,LOW_RATE
tcp,OTH,60,718,1,0,50,0.02,LOW_RATE
tcp,S1,222,859,1,0,100,0,LOW_RATE
tcp,S1,370,629,1,0,100,0,LOW_RATE
tcp,S2,1425,185,1,0,100,0,LOW_RATE
tcp,RSTO,1157,140,1,0,100,0,LOW_RATE
tcp,OTH,122,85,1,0,50,0,LOW_RATE
tcp,S1,74,116,0.99,0,100,0,LOW_RATE
tcp,OTH,112,166,1,0,50,0,LOW_RATE
tcp,S1,665,114,1,0,100,0,LOW_RATE
tcp,OTH,86,153,1,0,50,0,LOW_RATE
tcp,S1,370,60,1,0,100,0,LOW_RATE
tcp,OTH,115,137,1,0,50,0,LOW_RATE
tcp,OTH,60,840,1,0,34,0.03,LOW_RATE
tcp,S1,222,756,1,0,100,0,LOW_RATE
tcp,OTH,262,1,1,0,1,0,LOW_RATE
tcp,OTH,107,230,1,0,50,0,LOW_RATE
tcp,OTH,104,130,1,0,50,0,LOW_RATE
tcp,OTH,60,865,1,0,51,0.02,LOW_RATE
tcp,S1,370,17,1,0,100,0,LOW_RATE
tcp,S1,296,184,1,0,100,0,LOW_RATE
tcp,S1,148,612,1,0,100,0,LOW_RATE
tcp,OTH,60,1096,1,0,48,0.02,LOW_RATE
tcp,S1,370,261,1,0,100,0,LOW_RATE
tcp,S1,296,529,1,0,100,0,LOW_RATE
tcp,S1,370,501,1,0,100,0,LOW_RATE
tcp,S1,296,621,1,0,100,0,LOW_RATE
tcp,S1,148,654,1,0,100,0,LOW_RATE
tcp,S1,296,87,1,0,88,0,LOW_RATE
tcp,OTH,93,255,1,0,50,0,LOW_RATE
tcp,RSTO,1177,198,1,0,100,0,LOW_RATE
tcp,OTH,60,1081,1,0,45,0,LOW_RATE
tcp,S1,222,589,1,0,100,0,LOW_RATE
tcp,S1,370,437,1,0,100,0,LOW_RATE
tcp,S1,370,568,1,0,100,0,LOW_RATE
tcp,S1,370,286,1,0,100,0,LOW_RATE
tcp,S1,370,321,1,0,100,0,LOW_RATE
tcp,S1,148,143,0.99,0,100,0,LOW_RATE
tcp,S1,148,383,1,0,100,0,LOW_RATE
tcp,S1,548,567,1,0,100,0,LOW_RATE
tcp,S1,296,615,1,0,100,0,LOW_RATE
tcp,S1,74,798,1,0,100,0,LOW_RATE
tcp,OTH,60,1085,1,0,49,0.02,LOW_RATE
tcp,OTH,66,376,1,0,90,0,LOW_RATE
tcp,S1,296,100,1,0,100,0,LOW_RATE
tcp,RSTO,1094,68,1,0,87,0,LOW_RATE
tcp,S2,1454,405,1,0,100,0,LOW_RATE
tcp,S1,760,197,0.99,0,100,0,LOW_RATE
tcp,OTH,93,202,1,0,50,0,LOW_RATE
tcp,OTH,66,395,1,0,83,0,LOW_RATE
tcp,OTH,88,84,1,0,50,0,LOW_RATE
tcp,OTH,66,611,1,0,92,0,LOW_RATE
tcp,S1,370,293,1,0,99,0,LOW_RATE
tcp,OTH,99,145,1,0,50,0,LOW_RATE
tcp,S1,74,178,0.99,0,100,0,LOW_RATE
tcp,OTH,60,903,1,0,30,0.03,LOW_RATE
tcp,S1,222,885,1,0,100,0,LOW_RATE
tcp,S1,749,102,0.99,0,93,0,LOW_RATE
tcp,OTH,85,40,1,0,54,0,LOW_RATE
tcp,S1,296,660,1,0,100,0,LOW_RATE
tcp,OTH,66,432,1,0,88,0,LOW_RATE
tcp,RSTO,1046,148,1,0,100,0,LOW_RATE
tcp,S1,296,787,1,0,100,0,LOW_RATE
tcp,S1,296,106,1,0,100,0,LOW_RATE
tcp,S1,370,203,1,0,100,0,LOW_RATE
tcp,OTH,172,127,1,0,100,0,LOW_RATE
tcp,S2,1420,443,1,0,100,0,LOW_RATE
tcp,OTH,112,271,1,0,50,0,LOW_RATE
tcp,OTH,60,410,1,0,82,0.01,LOW_RATE
tcp,S1,296,691,1,0,100,0,LOW_RATE
tcp,S1,222,871,1,0,100,0,LOW_RATE
tcp,S1,296,643,1,0,100,0,LOW_RATE
tcp,OTH,81,70,1,0,50,0,LOW_RATE
tcp,S1,296,110,1,0,100,0,LOW_RATE
tcp,S1,148,106,1,0,100,0,LOW_RATE
tcp,S1,370,366,1,0,100,0,LOW_RATE
tcp,S1,744,169,0.99,0,100,0,LOW_RATE
tcp,RSTO,1133,163,1,0,100,0,LOW_RATE
tcp,S1,370,345,1,0,100,0,LOW_RATE
tcp,S1,370,215,1,0,100,0,LOW_RATE
tcp,OTH,60,648,1,0,53,0.02,LOW_RATE
tcp,S1,370,349,1,0,100,0,LOW_RATE
tcp,S1,370,276,1,0,100,0,LOW_RATE
tcp,OTH,60,636,1,0,65,0,LOW_RATE
tcp,OTH,110,165,1,0,50,0,LOW_RATE
tcp,OTH,66,571,1,0,81,0,LOW_RATE
tcp,OTH,60,833,1,0,35,0,LOW_RATE
tcp,S1,296,411,1,0,100,0,LOW_RATE
tcp,S1,222,788,1,0,100,0,LOW_RATE
tcp,S1,296,150,1,0,100,0,LOW_RATE
tcp,OTH,66,454,1,0,80,0,LOW_RATE
tcp,S1,296,337,1,0,100,0,LOW_RATE
tcp,S1,222,920,1,0,100,0,LOW_RATE
tcp,S1,370,227,1,0,100,0,LOW_RATE
tcp,S1,3889,212,1,0,100,0,LOW_RATE
tcp,S1,370,218,1,0,100,0,LOW_RATE
tcp,OTH,66,470,1,0,89,0,LOW_RATE
tcp,OTH,111,67,1,0,50,0,LOW_RATE
tcp,S1,296,199,1,0,100,0,LOW_RATE
tcp,S1,148,445,1,0,100,0,LOW_RATE
tcp,OTH,168,97,1,0,100,0,LOW_RATE
tcp,S1,296,237,1,0,100,0,LOW_RATE
tcp,S1,148,421,1,0,100,0,LOW_RATE
tcp,OTH,90,44,1,0,53,0,LOW_RATE
tcp,S1,370,198,1,0,100,0,LOW_RATE
tcp,OTH,66,308,1,0,63,0,LOW_RATE
tcp,S1,296,243,1,0,100,0,LOW_RATE
tcp,OTH,525,615,1,0,92,0.01,LOW_RATE
tcp,S1,296,411,1,0,100,0,LOW_RATE
tcp,S1,296,669,1,0,100,0,LOW_RATE
tcp,RSTO,1108,168,1,0,100,0,LOW_RATE
tcp,S1,74,436,1,0,100,0,LOW_RATE
tcp,S1,370,187,1,0,100,0,LOW_RATE
tcp,S1,780,134,0.99,0,100,0,LOW_RATE
tcp,S1,370,324,1,0,100,0,LOW_RATE
tcp,S1,370,488,1,0,100,0,LOW_RATE
tcp,RSTO,1006,214,1,0,100,0,LOW_RATE
tcp,OTH,60,742,1,0,46,0,LOW_RATE
tcp,OTH,60,584,1,0,7,0.12,LOW_RATE
tcp,S1,370,324,1,0,100,0,LOW_RATE
tcp,OTH,60,1095,1,0,49,0,LOW_RATE
tcp,OTH,66,443,1,0,100,0,LOW_RATE
tcp,S1,370,236,1,0,100,0,LOW_RATE
tcp,S1,74,101,1,0,100,0,LOW_RATE
tcp,OTH,88,221,1,0,50,0,LOW_RATE
tcp,S1,370,31,1,0,100,0,LOW_RATE
tcp,RSTO,903,457,1,0,100,0,LOW_RATE
tcp,RSTO,962,38,1,0,39,0,LOW_RATE
tcp,OTH,93,117,1,0,50,0,LOW_RATE
tcp,OTH,96,156,1,0,50,0,LOW_RATE
tcp,S1,370,564,1,0,100,0,LOW_RATE
tcp,OTH,60,9,1,0,28,0.07,LOW_RATE
tcp,OTH,60,1081,1,0,49,0,LOW_RATE
tcp,S1,370,388,1,0,100,0,LOW_RATE
tcp,S1,370,366,1,0,100,0,LOW_RATE
tcp,OTH,54,8,1,0,14,0.07,LOW_RATE
tcp,OTH,66,359,1,0,83,0,LOW_RATE
tcp,S1,370,219,1,0,99,0,LOW_RATE
tcp,RSTO,857,88,1,0,95,0,LOW_RATE
tcp,S1,766,94,0.99,0,95,0,LOW_RATE
tcp,S1,370,326,1,0,100,0,LOW_RATE
tcp,S1,370,425,1,0,100,0,LOW_RATE
tcp,RSTO,966,70,1,0,71,0,LOW_RATE
tcp,S1,74,280,1,0,100,0,LOW_RATE
tcp,RSTO,1062,177,1,0,100,0,LOW_RATE
tcp,S1,370,662,1,0,100,0,LOW_RATE
tcp,S1,370,344,1,0,100,0,LOW_RATE
tcp,OTH,84,53,1,0,50,0,LOW_RATE
tcp,S1,370,403,1,0,100,0,LOW_RATE
tcp,OTH,54,4,1,0,4,0.2,LOW_RATE
tcp,OTH,104,190,1,0,50,0,LOW_RATE
tcp,OTH,54,10,1,0,10,0.09,LOW_RATE
tcp,S1,370,332,1,0,99,0,LOW_RATE
tcp,S1,644,25,0.96,0,68,0,LOW_RATE
tcp,RSTO,902,41,1,0,66,0,LOW_RATE
tcp,OTH,60,1064,1,0,50,0.02,LOW_RATE
tcp,S1,370,369,1,0,100,0,LOW_RATE
tcp,RSTO,1005,2,1,0,3,0,LOW_RATE
tcp,OTH,484,280,1,0,52,0,LOW_RATE
tcp,OTH,60,745,1,0,52,0.02,LOW_RATE
tcp,RSTO,1032,131,1,0,100,0,LOW_RATE
tcp,OTH,60,853,1,0,49,0,LOW_RATE
tcp,S1,222,319,1,0,99,0,LOW_RATE
tcp,OTH,60,771,1,0,49,0.02,LOW_RATE
tcp,S1,370,659,1,0,100,0,LOW_RATE
tcp,OTH,66,314,1,0,67,0,LOW_RATE
tcp,S1,370,321,1,0,100,0,LOW_RATE
tcp,S1,148,61,1,0,86,0,LOW_RATE
tcp,OTH,81,129,1,0,50,0,LOW_RATE
tcp,S2,4189,225,1,0,100,0,LOW_RATE
tcp,S1,74,23,0.96,0,97,0,LOW_RATE
tcp,OTH,60,1014,1,0,47,0.02,LOW_RATE
tcp,S1,370,495,1,0,100,0,LOW_RATE
tcp,OTH,60,794,1,0,47,0.02,LOW_RATE
tcp,OTH,60,953,1,0,55,0,LOW_RATE
tcp,OTH,60,886,1,0,48,0.02,LOW_RATE
tcp,S1,222,637,1,0,100,0,LOW_RATE
tcp,OTH,60,1058,1,0,48,0.02,LOW_RATE
tcp,OTH,408,282,1,0,51,0,LOW_RATE
tcp,S1,400,697,1,0,99,0,LOW_RATE
tcp,OTH,60,960,1,0,51,0.02,LOW_RATE
tcp,S1,370,616,1,0,100,0,LOW_RATE
tcp,S1,370,680,1,0,100,0,LOW_RATE
tcp,S1,370,545,1,0,100,0,LOW_RATE
tcp,S1,370,210,1,0,100,0,LOW_RATE
tcp,S1,400,144,0.99,0,99,0,LOW_RATE
tcp,OTH,66,335,1,0,78,0,LOW_RATE
tcp,RSTO,1097,149,1,0,100,0,LOW_RATE
tcp,S1,74,161,1,0,100,0,LOW_RATE
tcp,S1,370,266,1,0,100,0,LOW_RATE
tcp,OTH,60,381,1,0,86,0.01,LOW_RATE
tcp,OTH,108,130,1,0,50,0,LOW_RATE
tcp,RSTO,1036,27,1,0,55,0,LOW_RATE
tcp,OTH,124,193,1,0,50,0,LOW_RATE
tcp,S1,370,725,1,0,99,0,LOW_RATE
tcp,S1,370,207,1,0,100,0,LOW_RATE
tcp,OTH,60,933,1,0,45,0,LOW_RATE
tcp,S2,4132,183,1,0,100,0,LOW_RATE
tcp,S1,370,541,1,0,100,0,LOW_RATE
tcp,S1,400,70,0.99,0,92,0,LOW_RATE
tcp,S1,370,51,1,0,100,0,LOW_RATE
tcp,RSTO,1051,37,1,0,38,0,LOW_RATE
tcp,S1,370,795,1,0,100,0,LOW_RATE
tcp,S1,222,386,1,0,100,0,LOW_RATE
tcp,S1,370,205,1,0,100,0,LOW_RATE
tcp,RSTO,949,304,1,0,100,0,LOW_RATE
tcp,OTH,60,762,1,0,48,0,LOW_RATE
tcp,OTH,106,129,1,0,50,0,LOW_RATE
tcp,S1,400,680,1,0,99,0,LOW_RATE
tcp,S1,370,78,1,0,100,0,LOW_RATE
tcp,OTH,178,490,1,0,100,0,LOW_RATE
tcp,S1,370,210,1,0,100,0,LOW_RATE
tcp,S1,597,86,0.99,0,89,0,LOW_RATE
tcp,OTH,79,94,1,0,50,0,LOW_RATE
tcp,RSTO,959,6,1,0,37,0,LOW_RATE
tcp,S1,854,397,1,0,100,0,LOW_RATE
tcp,OTH,107,180,1,0,50,0,LOW_RATE
tcp,RSTO,3260,498,1,0,100,0,LOW_RATE
tcp,S1,370,570,1,0,100,0,LOW_RATE
tcp,RSTO,880,150,1,0,100,0,LOW_RATE
tcp,S1,370,225,1,0,100,0,LOW_RATE
tcp,S1,576,141,0.99,0,99,0,LOW_RATE
tcp,OTH,60,1006,1,0,49,0,LOW_RATE
tcp,RSTO,1126,137,1,0,100,0,LOW_RATE
tcp,S1,222,527,1,0,100,0,LOW_RATE
tcp,RSTO,1036,10,1,0,28,0,LOW_RATE
tcp,OTH,60,1023,1,0,50,0.02,LOW_RATE
tcp,OTH,60,11,1,0,65,0.03,LOW_RATE
tcp,S1,370,771,1,0,100,0,LOW_RATE
tcp,RSTO,997,127,1,0,100,0,LOW_RATE
tcp,S1,370,258,1,0,100,0,LOW_RATE
tcp,RSTO,1157,408,1,0,100,0,LOW_RATE
tcp,RSTO,3968,291,1,0,100,0,LOW_RATE
tcp,S1,665,367,1,0,100,0,LOW_RATE
tcp,RSTO,1068,68,1,0,69,0,LOW_RATE
tcp,RSTO,1058,26,1,0,54,0,LOW_RATE
tcp,S1,74,319,1,0,100,0,LOW_RATE
tcp,RSTO,1042,82,1,0,83,0,LOW_RATE
tcp,S1,370,377,1,0,100,0,LOW_RATE
tcp,S1,400,356,1,0,100,0,LOW_RATE
tcp,OTH,54,5,1,0,5,0.33,LOW_RATE
tcp,OTH,66,371,1,0,96,0,LOW_RATE
tcp,S1,370,246,1,0,100,0,LOW_RATE
tcp,OTH,107,66,1,0,50,0,LOW_RATE
tcp,S1,222,450,1,0,100,0,LOW_RATE
tcp,RSTO,1140,164,1,0,100,0,LOW_RATE
tcp,S1,296,430,1,0,100,0,LOW_RATE
tcp,S1,148,172,1,0,100,0,LOW_RATE
tcp,S1,370,650,1,0,100,0,LOW_RATE
tcp,S1,828,364,1,0,100,0,LOW_RATE
tcp,OTH,60,872,1,0,48,0.02,LOW_RATE
tcp,RSTO,997,197,1,0,100,0,LOW_RATE
tcp,OTH,60,758,1,0,52,0,LOW_RATE
tcp,RSTO,1078,145,1,0,100,0,LOW_RATE
tcp,RSTO,1116,31,1,0,73,0,LOW_RATE
tcp,RSTO,987,80,1,0,81,0,LOW_RATE
tcp,RSTO,1024,148,1,0,100,0,LOW_RATE
tcp,OTH,66,406,1,0,84,0,LOW_RATE
tcp,S1,370,477,1,0,100,0,LOW_RATE
tcp,RSTO,1018,189,1,0,100,0,LOW_RATE
tcp,OTH,99,264,1,0,50,0,LOW_RATE
tcp,S1,370,524,1,0,100,0,LOW_RATE
tcp,S1,296,607,1,0,100,0,LOW_RATE
tcp,OTH,60,999,1,0,49,0.02,LOW_RATE
tcp,S1,148,45,1,0,78,0,LOW_RATE
tcp,S1,222,595,1,0,100,0,LOW_RATE
tcp,S1,618,179,0.99,0,99,0,LOW_RATE
tcp,RSTO,1042,114,1,0,100,0,LOW_RATE
tcp,RSTO,1064,5,1,0,6,0,LOW_RATE
tcp,OTH,60,717,1,0,49,0,LOW_RATE
tcp,S1,370,293,1,0,100,0,LOW_RATE
tcp,S1,370,393,1,0,100,0,LOW_RATE
tcp,OTH,60,667,1,0,41,0.02,LOW_RATE
tcp,S1,370,562,1,0,100,0,LOW_RATE
tcp,S1,74,475,1,0,100,0,LOW_RATE
tcp,S1,370,429,1,0,100,0,LOW_RATE
tcp,S1,370,350,1,0,100,0,LOW_RATE
tcp,S1,370,9,1,0,100,0,LOW_RATE
tcp,S1,370,58,1,0,100,0,LOW_RATE
tcp,S1,370,56,1,0,100,0,LOW_RATE
tcp,RSTO,942,178,1,0,100,0,LOW_RATE
tcp,S1,665,211,1,0,100,0,LOW_RATE
tcp,S1,370,248,1,0,100,0,LOW_RATE
tcp,S1,370,227,1,0,100,0,LOW_RATE
tcp,S1,74,273,1,0,100,0,LOW_RATE
tcp,S1,74,405,1,0,100,0,LOW_RATE
tcp,RSTO,1050,205,1,0,100,0,LOW_RATE
tcp,OTH,60,977,1,0,42,0,LOW_RATE
tcp,OTH,95,276,1,0,50,0,LOW_RATE
tcp,S1,370,356,1,0,100,0,LOW_RATE
tcp,RSTO,958,715,1,0,100,0,LOW_RATE
tcp,S1,222,286,1,0,99,0,LOW_RATE
tcp,OTH,60,1067,1,0,51,0.02,LOW_RATE
tcp,S1,222,547,1,0,100,0,LOW_RATE
tcp,S1,370,308,1,0,100,0,LOW_RATE
tcp,S1,370,324,1,0,99,0,LOW_RATE
tcp,OTH,66,592,1,0,93,0,LOW_RATE
tcp,OTH,66,332,1,0,76,0,LOW_RATE
tcp,RSTO,983,20,1,0,21,0,LOW_RATE
tcp,RSTO,958,176,1,0,100,0,LOW_RATE
tcp,S1,148,124,1,0,100,0,LOW_RATE
tcp,OTH,60,1023,1,0,43,0.02,LOW_RATE
tcp,S1,370,214,1,0,100,0,LOW_RATE
tcp,OTH,60,1060,1,0,50,0.02,LOW_RATE
tcp,OTH,102,126,1,0,50,0,LOW_RATE
tcp,OTH,106,236,1,0,50,0,LOW_RATE
tcp,S1,370,230,1,0,100,0,LOW_RATE
tcp,OTH,66,435,1,0,82,0,LOW_RATE
tcp,S1,370,33,1,0,100,0,LOW_RATE
tcp,OTH,60,845,1,0,51,0,LOW_RATE
tcp,S1,370,269,1,0,100,0,LOW_RATE
tcp,S1,370,386,1,0,100,0,LOW_RATE
tcp,S1,750,193,0.99,0,100,0,LOW_RATE
tcp,RSTO,914,146,1,0,100,0,LOW_RATE
tcp,RSTO,982,73,1,0,74,0,LOW_RATE
tcp,OTH,60,1027,1,0,50,0.02,LOW_RATE
tcp,OTH,60,705,1,0,51,0,LOW_RATE
tcp,S1,370,494,1,0,100,0,LOW_RATE
tcp,OTH,54,5,1,0,17,0.06,LOW_RATE
tcp,S1,370,68,1,0,100,0,LOW_RATE
tcp,OTH,114,133,1,0,50,0,LOW_RATE
tcp,OTH,60,965,1,0,43,0,LOW_RATE
tcp,OTH,66,600,1,0,93,0,LOW_RATE
tcp,RSTO,1064,103,1,0,100,0,LOW_RATE
tcp,OTH,60,655,1,0,49,0.02,LOW_RATE
tcp,OTH,505,4,1,0,63,0,LOW_RATE
tcp,S1,400,202,1,0,99,0,LOW_RATE
tcp,OTH,60,1005,1,0,49,0.02,LOW_RATE
tcp,RSTO,923,44,1,0,78,0,LOW_RATE
tcp,S1,370,121,1,0,100,0,LOW_RATE
tcp,S1,296,491,1,0,99,0,LOW_RATE
tcp,S1,74,435,1,0,100,0,LOW_RATE
tcp,RSTO,1030,225,1,0,100,0,LOW_RATE
tcp,S1,665,65,0.98,0,93,0,LOW_RATE
tcp,OTH,60,767,1,0,47,0.02,LOW_RATE
tcp,RSTO,3322,13,1,0,62,0,LOW_RATE
tcp,S1,74,455,1,0,100,0,LOW_RATE
tcp,S1,370,737,1,0,100,0,LOW_RATE
tcp,S1,222,299,1,0,99,0,LOW_RATE
tcp,OTH,81,172,1,0,50,0,LOW_RATE
tcp,RSTO,948,213,1,0,100,0,LOW_RATE
tcp,OTH,118,69,1,0,50,0,LOW_RATE
tcp,S1,370,303,1,0,100,0,LOW_RATE
tcp,S1,222,451,1,0,100,0,LOW_RATE
tcp,RSTO,1047,74,1,0,75,0,LOW_RATE
tcp,OTH,60,1019,1,0,43,0.02,LOW_RATE
tcp,RSTO,993,136,1,0,100,0,LOW_RATE
tcp,S1,370,100,1,0,100,0,LOW_RATE
tcp,S1,370,327,1,0,100,0,LOW_RATE
tcp,OTH,97,97,1,0,50,0,LOW_RATE
tcp,OTH,114,190,1,0,50,0,LOW_RATE
tcp,RSTO,1062,197,1,0,100,0,LOW_RATE
tcp,S1,370,333,1,0,100,0,LOW_RATE
tcp,RSTO,2356,501,1,0,98,0,LOW_RATE
tcp,RSTO,943,18,1,0,19,0,LOW_RATE
tcp,OTH,89,210,1,0,50,0,LOW_RATE
tcp,OTH,60,926,1,0,38,0.03,LOW_RATE
tcp,S1,296,489,1,0,99,0,LOW_RATE
tcp,S1,370,337,1,0,100,0,LOW_RATE
tcp,OTH,60,1051,1,0,51,0,LOW_RATE
tcp,OTH,111,172,1,0,50,0,LOW_RATE
tcp,S1,370,69,1,0,100,0,LOW_RATE
tcp,OTH,481,2,1,0,10,0,LOW_RATE
tcp,S2,4024,204,1,0,100,0,LOW_RATE
tcp,RSTO,1117,147,1,0,100,0,LOW_RATE
tcp,S1,74,448,1,0,100,0,LOW_RATE
tcp,S1,296,497,1,0,99,0,LOW_RATE
tcp,S1,370,15,1,0,100,0,LOW_RATE
tcp,OTH,60,635,1,0,47,0.02,LOW_RATE
tcp,S1,370,227,1,0,100,0,LOW_RATE
tcp,OTH,408,3,1,0,3,0,LOW_RATE
tcp,OTH,60,1002,1,0,46,0.02,LOW_RATE
tcp,OTH,66,561,1,0,100,0,LOW_RATE
tcp,S1,400,11,0.91,0,92,0,LOW_RATE
tcp,RSTO,929,11,1,0,42,0,LOW_RATE
tcp,S1,370,546,1,0,100,0,LOW_RATE
tcp,RSTO,943,115,1,0,100,0,LOW_RATE
tcp,S1,74,523,1,0,99,0,LOW_RATE
tcp,S1,370,396,1,0,100,0,LOW_RATE
tcp,S1,370,363,1,0,100,0,LOW_RATE
tcp,S1,296,634,1,0,100,0,LOW_RATE
tcp,OTH,108,82,1,0,50,0,LOW_RATE
tcp,S1,400,183,0.99,0,99,0,LOW_RATE
tcp,S1,370,111,1,0,100,0,LOW_RATE
tcp,RSTO,1037,455,1,0,100,0,LOW_RATE
tcp,OTH,60,665,1,0,50,0.02,LOW_RATE
tcp,RSTO,1025,88,1,0,89,0,LOW_RATE
tcp,OTH,60,1117,1,0,54,0,LOW_RATE
tcp,S1,222,384,1,0,100,0,LOW_RATE
tcp,S1,370,55,1,0,100,0,LOW_RATE
tcp,S1,774,178,0.99,0,100,0,LOW_RATE
tcp,S1,665,123,0.99,0,96,0,LOW_RATE
tcp,S1,222,654,1,0,100,0,LOW_RATE
tcp,S1,400,360,1,0,100,0,LOW_RATE
tcp,OTH,66,422,1,0,84,0,LOW_RATE
tcp,OTH,97,205,1,0,50,0,LOW_RATE
tcp,S1,400,187,0.99,0,99,0,LOW_RATE
tcp,S1,74,5,1,0,66,0,LOW_RATE
tcp,S1,370,70,1,0,100,0,LOW_RATE
tcp,RSTO,1181,404,1,0,100,0,LOW_RATE
tcp,OTH,60,605,1,0,92,0.01,LOW_RATE
tcp,OTH,99,182,1,0,50,0,LOW_RATE
tcp,S1,222,559,1,0,100,0,LOW_RATE
tcp,S1,222,403,1,0,100,0,LOW_RATE
tcp,OTH,60,1086,1,0,52,0.02,LOW_RATE
tcp,S1,370,298,1,0,100,0,LOW_RATE
tcp,OTH,66,479,1,0,81,0,LOW_RATE
tcp,S1,633,191,0.99,0,99,0,LOW_RATE
tcp,RSTO,994,119,1,0,100,0,LOW_RATE
tcp,OTH,112,153,1,0,50,0,LOW_RATE
tcp,S1,370,164,1,0,100,0,LOW_RATE
tcp,RSTO,904,367,1,0,100,0,LOW_RATE
tcp,S1,370,163,1,0,100,0,LOW_RATE
tcp,OTH,60,872,1,0,51,0,LOW_RATE
tcp,RSTO,983,336,1,0,100,0,LOW_RATE
tcp,RSTO,3620,266,1,0,100,0,LOW_RATE
tcp,RSTO,946,139,1,0,100,0,LOW_RATE
tcp,S1,370,8,1,0,100,0,LOW_RATE
tcp,RSTO,983,9,1,0,10,0,LOW_RATE
tcp,OTH,109,66,1,0,50,0,LOW_RATE
tcp,RSTO,990,221,1,0,100,0,LOW_RATE
tcp,S1,370,263,1,0,100,0,LOW_RATE
tcp,OTH,60,1100,1,0,47,0.02,LOW_RATE
tcp,OTH,66,439,1,0,82,0,LOW_RATE
tcp,OTH,60,415,1,0,84,0.01,LOW_RATE
tcp,OTH,66,609,1,0,92,0,LOW_RATE
tcp,OTH,60,967,1,0,51,0,LOW_RATE
tcp,OTH,82,128,1,0,50,0,LOW_RATE
